"Time"	"Temperature   (*C)"	"Temperature   (*F)"
6/27/00 12:00:00.0 PM	7.61	45.71
6/27/00 12:30:00.0 PM	7.92	46.27
6/27/00 1:00:00.0 PM	7.61	45.71
6/27/00 1:30:00.0 PM	7.61	45.71
6/27/00 2:00:00.0 PM	7.61	45.71
6/27/00 2:30:00.0 PM	7.61	45.71
6/27/00 3:00:00.0 PM	7.61	45.71
6/27/00 3:30:00.0 PM	7.31	45.16
6/27/00 4:00:00.0 PM	7.15	44.88
6/27/00 4:30:00.0 PM	7.15	44.88
6/27/00 5:00:00.0 PM	6.99	44.60
6/27/00 5:30:00.0 PM	6.99	44.60
6/27/00 6:00:00.0 PM	6.84	44.32
6/27/00 6:30:00.0 PM	6.99	44.60
6/27/00 7:00:00.0 PM	6.84	44.32
6/27/00 7:30:00.0 PM	6.99	44.60
6/27/00 8:00:00.0 PM	6.99	44.60
6/27/00 8:30:00.0 PM	6.99	44.60
6/27/00 9:00:00.0 PM	7.15	44.88
6/27/00 9:30:00.0 PM	7.15	44.88
6/27/00 10:00:00.0 PM	7.31	45.16
6/27/00 10:30:00.0 PM	7.46	45.44
6/27/00 11:00:00.0 PM	7.46	45.44
6/27/00 11:30:00.0 PM	7.31	45.16
6/28/00 12:00:00.0 AM	7.31	45.16
6/28/00 12:30:00.0 AM	7.31	45.16
6/28/00 1:00:00.0 AM	7.46	45.44
6/28/00 1:30:00.0 AM	7.46	45.44
6/28/00 2:00:00.0 AM	7.77	45.99
6/28/00 2:30:00.0 AM	8.08	46.55
6/28/00 3:00:00.0 AM	7.77	45.99
6/28/00 3:30:00.0 AM	7.61	45.71
6/28/00 4:00:00.0 AM	7.46	45.44
6/28/00 4:30:00.0 AM	7.46	45.44
6/28/00 5:00:00.0 AM	7.31	45.16
6/28/00 5:30:00.0 AM	7.31	45.16
6/28/00 6:00:00.0 AM	7.31	45.16
6/28/00 6:30:00.0 AM	7.15	44.88
6/28/00 7:00:00.0 AM	7.15	44.88
6/28/00 7:30:00.0 AM	7.15	44.88
6/28/00 8:00:00.0 AM	6.99	44.60
6/28/00 8:30:00.0 AM	6.99	44.60
6/28/00 9:00:00.0 AM	6.99	44.60
6/28/00 9:30:00.0 AM	6.99	44.60
6/28/00 10:00:00.0 AM	6.99	44.60
6/28/00 10:30:00.0 AM	7.15	44.88
6/28/00 11:00:00.0 AM	7.77	45.99
6/28/00 11:30:00.0 AM	7.15	44.88
6/28/00 12:00:00.0 PM	7.46	45.44
6/28/00 12:30:00.0 PM	7.61	45.71
6/28/00 1:00:00.0 PM	7.61	45.71
6/28/00 1:30:00.0 PM	7.46	45.44
6/28/00 2:00:00.0 PM	7.46	45.44
6/28/00 2:30:00.0 PM	7.46	45.44
6/28/00 3:00:00.0 PM	7.61	45.71
6/28/00 3:30:00.0 PM	7.77	45.99
6/28/00 4:00:00.0 PM	7.77	45.99
6/28/00 4:30:00.0 PM	7.46	45.44
6/28/00 5:00:00.0 PM	7.31	45.16
6/28/00 5:30:00.0 PM	7.31	45.16
6/28/00 6:00:00.0 PM	7.31	45.16
6/28/00 6:30:00.0 PM	7.15	44.88
6/28/00 7:00:00.0 PM	7.15	44.88
6/28/00 7:30:00.0 PM	7.15	44.88
6/28/00 8:00:00.0 PM	7.15	44.88
6/28/00 8:30:00.0 PM	7.15	44.88
6/28/00 9:00:00.0 PM	7.15	44.88
6/28/00 9:30:00.0 PM	6.99	44.60
6/28/00 10:00:00.0 PM	7.46	45.44
6/28/00 10:30:00.0 PM	7.61	45.71
6/28/00 11:00:00.0 PM	7.31	45.16
6/28/00 11:30:00.0 PM	7.31	45.16
6/29/00 12:00:00.0 AM	7.31	45.16
6/29/00 12:30:00.0 AM	7.31	45.16
6/29/00 1:00:00.0 AM	7.77	45.99
6/29/00 1:30:00.0 AM	7.92	46.27
6/29/00 2:00:00.0 AM	7.77	45.99
6/29/00 2:30:00.0 AM	7.61	45.71
6/29/00 3:00:00.0 AM	7.61	45.71
6/29/00 3:30:00.0 AM	7.77	45.99
6/29/00 4:00:00.0 AM	8.08	46.55
6/29/00 4:30:00.0 AM	7.77	45.99
6/29/00 5:00:00.0 AM	7.77	45.99
6/29/00 5:30:00.0 AM	7.46	45.44
6/29/00 6:00:00.0 AM	7.46	45.44
6/29/00 6:30:00.0 AM	7.46	45.44
6/29/00 7:00:00.0 AM	7.46	45.44
6/29/00 7:30:00.0 AM	7.46	45.44
6/29/00 8:00:00.0 AM	7.61	45.71
6/29/00 8:30:00.0 AM	7.46	45.44
6/29/00 9:00:00.0 AM	7.46	45.44
6/29/00 9:30:00.0 AM	7.31	45.16
6/29/00 10:00:00.0 AM	7.31	45.16
6/29/00 10:30:00.0 AM	7.46	45.44
6/29/00 11:00:00.0 AM	7.61	45.71
6/29/00 11:30:00.0 AM	7.92	46.27
6/29/00 12:00:00.0 PM	7.61	45.71
6/29/00 12:30:00.0 PM	7.61	45.71
6/29/00 1:00:00.0 PM	7.77	45.99
6/29/00 1:30:00.0 PM	8.08	46.55
6/29/00 2:00:00.0 PM	8.08	46.55
6/29/00 2:30:00.0 PM	8.23	46.82
6/29/00 3:00:00.0 PM	8.38	47.10
6/29/00 3:30:00.0 PM	8.38	47.10
6/29/00 4:00:00.0 PM	8.38	47.10
6/29/00 4:30:00.0 PM	8.38	47.10
6/29/00 5:00:00.0 PM	8.54	47.38
6/29/00 5:30:00.0 PM	8.08	46.55
6/29/00 6:00:00.0 PM	8.08	46.55
6/29/00 6:30:00.0 PM	8.23	46.82
6/29/00 7:00:00.0 PM	7.31	45.16
6/29/00 7:30:00.0 PM	7.61	45.71
6/29/00 8:00:00.0 PM	7.46	45.44
6/29/00 8:30:00.0 PM	7.31	45.16
6/29/00 9:00:00.0 PM	7.31	45.16
6/29/00 9:30:00.0 PM	7.46	45.44
6/29/00 10:00:00.0 PM	7.46	45.44
6/29/00 10:30:00.0 PM	7.46	45.44
6/29/00 11:00:00.0 PM	7.46	45.44
6/29/00 11:30:00.0 PM	7.61	45.71
6/30/00 12:00:00.0 AM	7.61	45.71
6/30/00 12:30:00.0 AM	7.77	45.99
6/30/00 1:00:00.0 AM	7.77	45.99
6/30/00 1:30:00.0 AM	7.77	45.99
6/30/00 2:00:00.0 AM	7.77	45.99
6/30/00 2:30:00.0 AM	7.77	45.99
6/30/00 3:00:00.0 AM	7.77	45.99
6/30/00 3:30:00.0 AM	7.61	45.71
6/30/00 4:00:00.0 AM	7.77	45.99
6/30/00 4:30:00.0 AM	7.77	45.99
6/30/00 5:00:00.0 AM	7.92	46.27
6/30/00 5:30:00.0 AM	8.38	47.10
6/30/00 6:00:00.0 AM	7.77	45.99
6/30/00 6:30:00.0 AM	7.46	45.44
6/30/00 7:00:00.0 AM	7.46	45.44
6/30/00 7:30:00.0 AM	7.46	45.44
6/30/00 8:00:00.0 AM	7.46	45.44
6/30/00 8:30:00.0 AM	7.31	45.16
6/30/00 9:00:00.0 AM	7.61	45.71
6/30/00 9:30:00.0 AM	7.46	45.44
6/30/00 10:00:00.0 AM	7.31	45.16
6/30/00 10:30:00.0 AM	7.31	45.16
6/30/00 11:00:00.0 AM	7.31	45.16
6/30/00 11:30:00.0 AM	7.31	45.16
6/30/00 12:00:00.0 PM	7.46	45.44
6/30/00 12:30:00.0 PM	7.46	45.44
6/30/00 1:00:00.0 PM	7.46	45.44
6/30/00 1:30:00.0 PM	7.61	45.71
6/30/00 2:00:00.0 PM	7.92	46.27
6/30/00 2:30:00.0 PM	7.92	46.27
6/30/00 3:00:00.0 PM	7.77	45.99
6/30/00 3:30:00.0 PM	7.77	45.99
6/30/00 4:00:00.0 PM	7.77	45.99
6/30/00 4:30:00.0 PM	7.77	45.99
6/30/00 5:00:00.0 PM	7.92	46.27
6/30/00 5:30:00.0 PM	7.77	45.99
6/30/00 6:00:00.0 PM	7.61	45.71
6/30/00 6:30:00.0 PM	7.77	45.99
6/30/00 7:00:00.0 PM	7.46	45.44
6/30/00 7:30:00.0 PM	7.61	45.71
6/30/00 8:00:00.0 PM	7.31	45.16
6/30/00 8:30:00.0 PM	7.31	45.16
6/30/00 9:00:00.0 PM	7.31	45.16
6/30/00 9:30:00.0 PM	7.15	44.88
6/30/00 10:00:00.0 PM	7.15	44.88
6/30/00 10:30:00.0 PM	7.15	44.88
6/30/00 11:00:00.0 PM	7.15	44.88
6/30/00 11:30:00.0 PM	7.31	45.16
7/1/00 12:00:00.0 AM	7.31	45.16
7/1/00 12:30:00.0 AM	7.31	45.16
7/1/00 1:00:00.0 AM	7.31	45.16
7/1/00 1:30:00.0 AM	7.31	45.16
7/1/00 2:00:00.0 AM	7.61	45.71
7/1/00 2:30:00.0 AM	7.92	46.27
7/1/00 3:00:00.0 AM	7.77	45.99
7/1/00 3:30:00.0 AM	8.38	47.10
7/1/00 4:00:00.0 AM	8.23	46.82
7/1/00 4:30:00.0 AM	7.77	45.99
7/1/00 5:00:00.0 AM	7.77	45.99
7/1/00 5:30:00.0 AM	7.61	45.71
7/1/00 6:00:00.0 AM	7.61	45.71
7/1/00 6:30:00.0 AM	7.61	45.71
7/1/00 7:00:00.0 AM	7.61	45.71
7/1/00 7:30:00.0 AM	7.61	45.71
7/1/00 8:00:00.0 AM	7.31	45.16
7/1/00 8:30:00.0 AM	7.46	45.44
7/1/00 9:00:00.0 AM	7.46	45.44
7/1/00 9:30:00.0 AM	7.31	45.16
7/1/00 10:00:00.0 AM	7.31	45.16
7/1/00 10:30:00.0 AM	7.31	45.16
7/1/00 11:00:00.0 AM	6.99	44.60
7/1/00 11:30:00.0 AM	6.99	44.60
7/1/00 12:00:00.0 PM	6.99	44.60
7/1/00 12:30:00.0 PM	7.31	45.16
7/1/00 1:00:00.0 PM	7.46	45.44
7/1/00 1:30:00.0 PM	7.61	45.71
7/1/00 2:00:00.0 PM	7.46	45.44
7/1/00 2:30:00.0 PM	7.46	45.44
7/1/00 3:00:00.0 PM	7.31	45.16
7/1/00 3:30:00.0 PM	7.46	45.44
7/1/00 4:00:00.0 PM	7.61	45.71
7/1/00 4:30:00.0 PM	7.92	46.27
7/1/00 5:00:00.0 PM	7.46	45.44
7/1/00 5:30:00.0 PM	7.77	45.99
7/1/00 6:00:00.0 PM	7.77	45.99
7/1/00 6:30:00.0 PM	7.77	45.99
7/1/00 7:00:00.0 PM	7.61	45.71
7/1/00 7:30:00.0 PM	7.15	44.88
7/1/00 8:00:00.0 PM	7.61	45.71
7/1/00 8:30:00.0 PM	7.15	44.88
7/1/00 9:00:00.0 PM	7.31	45.16
7/1/00 9:30:00.0 PM	7.15	44.88
7/1/00 10:00:00.0 PM	7.31	45.16
7/1/00 10:30:00.0 PM	6.99	44.60
7/1/00 11:00:00.0 PM	7.31	45.16
7/1/00 11:30:00.0 PM	7.31	45.16
7/2/00 12:00:00.0 AM	7.31	45.16
7/2/00 12:30:00.0 AM	7.15	44.88
7/2/00 1:00:00.0 AM	7.46	45.44
7/2/00 1:30:00.0 AM	7.31	45.16
7/2/00 2:00:00.0 AM	7.46	45.44
7/2/00 2:30:00.0 AM	7.46	45.44
7/2/00 3:00:00.0 AM	7.46	45.44
7/2/00 3:30:00.0 AM	7.61	45.71
7/2/00 4:00:00.0 AM	7.61	45.71
7/2/00 4:30:00.0 AM	7.77	45.99
7/2/00 5:00:00.0 AM	8.23	46.82
7/2/00 5:30:00.0 AM	8.84	47.93
7/2/00 6:00:00.0 AM	9.00	48.21
7/2/00 6:30:00.0 AM	7.46	45.44
7/2/00 7:00:00.0 AM	7.61	45.71
7/2/00 7:30:00.0 AM	7.61	45.71
7/2/00 8:00:00.0 AM	7.46	45.44
7/2/00 8:30:00.0 AM	7.31	45.16
7/2/00 9:00:00.0 AM	7.15	44.88
7/2/00 9:30:00.0 AM	7.46	45.44
7/2/00 10:00:00.0 AM	7.61	45.71
7/2/00 10:30:00.0 AM	7.31	45.16
7/2/00 11:00:00.0 AM	7.15	44.88
7/2/00 11:30:00.0 AM	7.31	45.16
7/2/00 12:00:00.0 PM	7.15	44.88
7/2/00 12:30:00.0 PM	7.46	45.44
7/2/00 1:00:00.0 PM	7.46	45.44
7/2/00 1:30:00.0 PM	7.61	45.71
7/2/00 2:00:00.0 PM	7.77	45.99
7/2/00 2:30:00.0 PM	7.61	45.71
7/2/00 3:00:00.0 PM	7.46	45.44
7/2/00 3:30:00.0 PM	7.15	44.88
7/2/00 4:00:00.0 PM	7.15	44.88
7/2/00 4:30:00.0 PM	7.61	45.71
7/2/00 5:00:00.0 PM	8.08	46.55
7/2/00 5:30:00.0 PM	7.46	45.44
7/2/00 6:00:00.0 PM	8.23	46.82
7/2/00 6:30:00.0 PM	7.92	46.27
7/2/00 7:00:00.0 PM	7.92	46.27
7/2/00 7:30:00.0 PM	7.77	45.99
7/2/00 8:00:00.0 PM	7.46	45.44
7/2/00 8:30:00.0 PM	7.46	45.44
7/2/00 9:00:00.0 PM	7.31	45.16
7/2/00 9:30:00.0 PM	7.15	44.88
7/2/00 10:00:00.0 PM	7.15	44.88
7/2/00 10:30:00.0 PM	7.15	44.88
7/2/00 11:00:00.0 PM	7.15	44.88
7/2/00 11:30:00.0 PM	7.15	44.88
7/3/00 12:00:00.0 AM	7.15	44.88
7/3/00 12:30:00.0 AM	7.31	45.16
7/3/00 1:00:00.0 AM	7.31	45.16
7/3/00 1:30:00.0 AM	7.46	45.44
7/3/00 2:00:00.0 AM	7.31	45.16
7/3/00 2:30:00.0 AM	7.46	45.44
7/3/00 3:00:00.0 AM	7.77	45.99
7/3/00 3:30:00.0 AM	7.61	45.71
7/3/00 4:00:00.0 AM	7.61	45.71
7/3/00 4:30:00.0 AM	8.23	46.82
7/3/00 5:00:00.0 AM	8.38	47.10
7/3/00 5:30:00.0 AM	8.23	46.82
7/3/00 6:00:00.0 AM	8.84	47.93
7/3/00 6:30:00.0 AM	8.69	47.66
7/3/00 7:00:00.0 AM	7.92	46.27
7/3/00 7:30:00.0 AM	7.92	46.27
7/3/00 8:00:00.0 AM	7.77	45.99
7/3/00 8:30:00.0 AM	7.77	45.99
7/3/00 9:00:00.0 AM	7.61	45.71
7/3/00 9:30:00.0 AM	7.46	45.44
7/3/00 10:00:00.0 AM	7.31	45.16
7/3/00 10:30:00.0 AM	7.31	45.16
7/3/00 11:00:00.0 AM	7.46	45.44
7/3/00 11:30:00.0 AM	7.61	45.71
7/3/00 12:00:00.0 PM	7.46	45.44
7/3/00 12:30:00.0 PM	7.31	45.16
7/3/00 1:00:00.0 PM	7.15	44.88
7/3/00 1:30:00.0 PM	7.15	44.88
7/3/00 2:00:00.0 PM	7.31	45.16
7/3/00 2:30:00.0 PM	7.46	45.44
7/3/00 3:00:00.0 PM	7.61	45.71
7/3/00 3:30:00.0 PM	7.77	45.99
7/3/00 4:00:00.0 PM	7.61	45.71
7/3/00 4:30:00.0 PM	7.61	45.71
7/3/00 5:00:00.0 PM	7.46	45.44
7/3/00 5:30:00.0 PM	8.08	46.55
7/3/00 6:00:00.0 PM	8.08	46.55
7/3/00 6:30:00.0 PM	8.08	46.55
7/3/00 7:00:00.0 PM	7.77	45.99
7/3/00 7:30:00.0 PM	8.08	46.55
7/3/00 8:00:00.0 PM	8.23	46.82
7/3/00 8:30:00.0 PM	8.08	46.55
7/3/00 9:00:00.0 PM	7.61	45.71
7/3/00 9:30:00.0 PM	7.46	45.44
7/3/00 10:00:00.0 PM	7.31	45.16
7/3/00 10:30:00.0 PM	7.31	45.16
7/3/00 11:00:00.0 PM	7.46	45.44
7/3/00 11:30:00.0 PM	7.31	45.16
7/4/00 12:00:00.0 AM	7.15	44.88
7/4/00 12:30:00.0 AM	7.15	44.88
7/4/00 1:00:00.0 AM	7.15	44.88
7/4/00 1:30:00.0 AM	7.15	44.88
7/4/00 2:00:00.0 AM	7.15	44.88
7/4/00 2:30:00.0 AM	7.15	44.88
7/4/00 3:00:00.0 AM	7.15	44.88
7/4/00 3:30:00.0 AM	7.31	45.16
7/4/00 4:00:00.0 AM	7.61	45.71
7/4/00 4:30:00.0 AM	7.61	45.71
7/4/00 5:00:00.0 AM	7.77	45.99
7/4/00 5:30:00.0 AM	7.77	45.99
7/4/00 6:00:00.0 AM	7.92	46.27
7/4/00 6:30:00.0 AM	7.77	45.99
7/4/00 7:00:00.0 AM	7.77	45.99
7/4/00 7:30:00.0 AM	7.77	45.99
7/4/00 8:00:00.0 AM	7.61	45.71
7/4/00 8:30:00.0 AM	7.92	46.27
7/4/00 9:00:00.0 AM	7.77	45.99
7/4/00 9:30:00.0 AM	7.61	45.71
7/4/00 10:00:00.0 AM	7.61	45.71
7/4/00 10:30:00.0 AM	7.46	45.44
7/4/00 11:00:00.0 AM	7.31	45.16
7/4/00 11:30:00.0 AM	7.31	45.16
7/4/00 12:00:00.0 PM	7.61	45.71
7/4/00 12:30:00.0 PM	7.31	45.16
7/4/00 1:00:00.0 PM	7.15	44.88
7/4/00 1:30:00.0 PM	7.31	45.16
7/4/00 2:00:00.0 PM	7.15	44.88
7/4/00 2:30:00.0 PM	7.15	44.88
7/4/00 3:00:00.0 PM	7.31	45.16
7/4/00 3:30:00.0 PM	7.46	45.44
7/4/00 4:00:00.0 PM	7.61	45.71
7/4/00 4:30:00.0 PM	7.61	45.71
7/4/00 5:00:00.0 PM	7.77	45.99
7/4/00 5:30:00.0 PM	7.46	45.44
7/4/00 6:00:00.0 PM	7.61	45.71
7/4/00 6:30:00.0 PM	8.08	46.55
7/4/00 7:00:00.0 PM	8.08	46.55
7/4/00 7:30:00.0 PM	8.23	46.82
7/4/00 8:00:00.0 PM	7.92	46.27
7/4/00 8:30:00.0 PM	8.08	46.55
7/4/00 9:00:00.0 PM	8.08	46.55
7/4/00 9:30:00.0 PM	7.92	46.27
7/4/00 10:00:00.0 PM	7.77	45.99
7/4/00 10:30:00.0 PM	7.77	45.99
7/4/00 11:00:00.0 PM	7.46	45.44
7/4/00 11:30:00.0 PM	7.46	45.44
7/5/00 12:00:00.0 AM	7.46	45.44
7/5/00 12:30:00.0 AM	7.46	45.44
7/5/00 1:00:00.0 AM	7.31	45.16
7/5/00 1:30:00.0 AM	7.31	45.16
7/5/00 2:00:00.0 AM	7.31	45.16
7/5/00 2:30:00.0 AM	7.31	45.16
7/5/00 3:00:00.0 AM	7.46	45.44
7/5/00 3:30:00.0 AM	7.61	45.71
7/5/00 4:00:00.0 AM	7.61	45.71
7/5/00 4:30:00.0 AM	7.77	45.99
7/5/00 5:00:00.0 AM	7.92	46.27
7/5/00 5:30:00.0 AM	7.92	46.27
7/5/00 6:00:00.0 AM	7.92	46.27
7/5/00 6:30:00.0 AM	8.23	46.82
7/5/00 7:00:00.0 AM	8.38	47.10
7/5/00 7:30:00.0 AM	8.23	46.82
7/5/00 8:00:00.0 AM	8.23	46.82
7/5/00 8:30:00.0 AM	8.69	47.66
7/5/00 9:00:00.0 AM	8.54	47.38
7/5/00 9:30:00.0 AM	8.38	47.10
7/5/00 10:00:00.0 AM	8.23	46.82
7/5/00 10:30:00.0 AM	7.92	46.27
7/5/00 11:00:00.0 AM	7.77	45.99
7/5/00 11:30:00.0 AM	7.77	45.99
7/5/00 12:00:00.0 PM	7.61	45.71
7/5/00 12:30:00.0 PM	7.61	45.71
7/5/00 1:00:00.0 PM	7.46	45.44
7/5/00 1:30:00.0 PM	7.31	45.16
7/5/00 2:00:00.0 PM	7.31	45.16
7/5/00 2:30:00.0 PM	7.77	45.99
7/5/00 3:00:00.0 PM	7.46	45.44
7/5/00 3:30:00.0 PM	7.61	45.71
7/5/00 4:00:00.0 PM	8.08	46.55
7/5/00 4:30:00.0 PM	8.08	46.55
7/5/00 5:00:00.0 PM	7.77	45.99
7/5/00 5:30:00.0 PM	7.77	45.99
7/5/00 6:00:00.0 PM	8.38	47.10
7/5/00 6:30:00.0 PM	8.08	46.55
7/5/00 7:00:00.0 PM	8.38	47.10
7/5/00 7:30:00.0 PM	8.38	47.10
7/5/00 8:00:00.0 PM	8.38	47.10
7/5/00 8:30:00.0 PM	8.38	47.10
7/5/00 9:00:00.0 PM	8.23	46.82
7/5/00 9:30:00.0 PM	8.38	47.10
7/5/00 10:00:00.0 PM	8.38	47.10
7/5/00 10:30:00.0 PM	8.23	46.82
7/5/00 11:00:00.0 PM	8.23	46.82
7/5/00 11:30:00.0 PM	7.92	46.27
7/6/00 12:00:00.0 AM	8.08	46.55
7/6/00 12:30:00.0 AM	7.77	45.99
7/6/00 1:00:00.0 AM	7.92	46.27
7/6/00 1:30:00.0 AM	7.92	46.27
7/6/00 2:00:00.0 AM	7.92	46.27
7/6/00 2:30:00.0 AM	7.77	45.99
7/6/00 3:00:00.0 AM	7.61	45.71
7/6/00 3:30:00.0 AM	7.77	45.99
7/6/00 4:00:00.0 AM	7.61	45.71
7/6/00 4:30:00.0 AM	7.92	46.27
7/6/00 5:00:00.0 AM	7.77	45.99
7/6/00 5:30:00.0 AM	7.77	45.99
7/6/00 6:00:00.0 AM	8.54	47.38
7/6/00 6:30:00.0 AM	7.92	46.27
7/6/00 7:00:00.0 AM	8.08	46.55
7/6/00 7:30:00.0 AM	8.38	47.10
7/6/00 8:00:00.0 AM	8.08	46.55
7/6/00 8:30:00.0 AM	8.38	47.10
7/6/00 9:00:00.0 AM	8.38	47.10
7/6/00 9:30:00.0 AM	8.38	47.10
7/6/00 10:00:00.0 AM	8.38	47.10
7/6/00 10:30:00.0 AM	8.38	47.10
7/6/00 11:00:00.0 AM	8.23	46.82
7/6/00 11:30:00.0 AM	7.92	46.27
7/6/00 12:00:00.0 PM	8.23	46.82
7/6/00 12:30:00.0 PM	8.23	46.82
7/6/00 1:00:00.0 PM	8.08	46.55
7/6/00 1:30:00.0 PM	8.08	46.55
7/6/00 2:00:00.0 PM	7.92	46.27
7/6/00 2:30:00.0 PM	7.77	45.99
7/6/00 3:00:00.0 PM	7.77	45.99
7/6/00 3:30:00.0 PM	7.77	45.99
7/6/00 4:00:00.0 PM	7.77	45.99
7/6/00 4:30:00.0 PM	8.08	46.55
7/6/00 5:00:00.0 PM	7.92	46.27
7/6/00 5:30:00.0 PM	8.23	46.82
7/6/00 6:00:00.0 PM	8.38	47.10
7/6/00 6:30:00.0 PM	8.69	47.66
7/6/00 7:00:00.0 PM	9.00	48.21
7/6/00 7:30:00.0 PM	9.31	48.77
7/6/00 8:00:00.0 PM	9.47	49.05
7/6/00 8:30:00.0 PM	9.62	49.33
7/6/00 9:00:00.0 PM	9.62	49.33
7/6/00 9:30:00.0 PM	9.78	49.61
7/6/00 10:00:00.0 PM	9.47	49.05
7/6/00 10:30:00.0 PM	9.78	49.61
7/6/00 11:00:00.0 PM	9.78	49.61
7/6/00 11:30:00.0 PM	9.00	48.21
7/7/00 12:00:00.0 AM	9.00	48.21
7/7/00 12:30:00.0 AM	8.84	47.93
7/7/00 1:00:00.0 AM	8.69	47.66
7/7/00 1:30:00.0 AM	8.38	47.10
7/7/00 2:00:00.0 AM	8.23	46.82
7/7/00 2:30:00.0 AM	8.38	47.10
7/7/00 3:00:00.0 AM	8.38	47.10
7/7/00 3:30:00.0 AM	8.54	47.38
7/7/00 4:00:00.0 AM	8.54	47.38
7/7/00 4:30:00.0 AM	8.69	47.66
7/7/00 5:00:00.0 AM	8.54	47.38
7/7/00 5:30:00.0 AM	8.69	47.66
7/7/00 6:00:00.0 AM	8.69	47.66
7/7/00 6:30:00.0 AM	9.31	48.77
7/7/00 7:00:00.0 AM	9.62	49.33
7/7/00 7:30:00.0 AM	10.09	50.17
7/7/00 8:00:00.0 AM	9.78	49.61
7/7/00 8:30:00.0 AM	9.62	49.33
7/7/00 9:00:00.0 AM	9.78	49.61
7/7/00 9:30:00.0 AM	9.47	49.05
7/7/00 10:00:00.0 AM	9.31	48.77
7/7/00 10:30:00.0 AM	9.31	48.77
7/7/00 11:00:00.0 AM	9.31	48.77
7/7/00 11:30:00.0 AM	9.31	48.77
7/7/00 12:00:00.0 PM	9.93	49.89
7/7/00 12:30:00.0 PM	9.47	49.05
7/7/00 1:00:00.0 PM	9.00	48.21
7/7/00 1:30:00.0 PM	9.16	48.49
7/7/00 2:00:00.0 PM	9.16	48.49
7/7/00 2:30:00.0 PM	8.84	47.93
7/7/00 3:00:00.0 PM	8.69	47.66
7/7/00 3:30:00.0 PM	8.54	47.38
7/7/00 4:00:00.0 PM	8.54	47.38
7/7/00 4:30:00.0 PM	8.54	47.38
7/7/00 5:00:00.0 PM	8.69	47.66
7/7/00 5:30:00.0 PM	8.69	47.66
7/7/00 6:00:00.0 PM	9.16	48.49
7/7/00 6:30:00.0 PM	9.00	48.21
7/7/00 7:00:00.0 PM	9.00	48.21
7/7/00 7:30:00.0 PM	9.00	48.21
7/7/00 8:00:00.0 PM	9.00	48.21
7/7/00 8:30:00.0 PM	9.16	48.49
7/7/00 9:00:00.0 PM	8.84	47.93
7/7/00 9:30:00.0 PM	8.84	47.93
7/7/00 10:00:00.0 PM	8.84	47.93
7/7/00 10:30:00.0 PM	8.69	47.66
7/7/00 11:00:00.0 PM	8.84	47.93
7/7/00 11:30:00.0 PM	9.16	48.49
7/8/00 12:00:00.0 AM	8.84	47.93
7/8/00 12:30:00.0 AM	8.84	47.93
7/8/00 1:00:00.0 AM	8.84	47.93
7/8/00 1:30:00.0 AM	8.54	47.38
7/8/00 2:00:00.0 AM	8.38	47.10
7/8/00 2:30:00.0 AM	8.23	46.82
7/8/00 3:00:00.0 AM	8.23	46.82
7/8/00 3:30:00.0 AM	8.38	47.10
7/8/00 4:00:00.0 AM	8.23	46.82
7/8/00 4:30:00.0 AM	8.38	47.10
7/8/00 5:00:00.0 AM	8.69	47.66
7/8/00 5:30:00.0 AM	9.00	48.21
7/8/00 6:00:00.0 AM	9.00	48.21
7/8/00 6:30:00.0 AM	9.00	48.21
7/8/00 7:00:00.0 AM	9.00	48.21
7/8/00 7:30:00.0 AM	9.16	48.49
7/8/00 8:00:00.0 AM	9.47	49.05
7/8/00 8:30:00.0 AM	9.47	49.05
7/8/00 9:00:00.0 AM	9.78	49.61
7/8/00 9:30:00.0 AM	10.40	50.73
7/8/00 10:00:00.0 AM	9.93	49.89
7/8/00 10:30:00.0 AM	10.87	51.57
7/8/00 11:00:00.0 AM	10.40	50.73
7/8/00 11:30:00.0 AM	10.71	51.29
7/8/00 12:00:00.0 PM	9.78	49.61
7/8/00 12:30:00.0 PM	9.93	49.89
7/8/00 1:00:00.0 PM	9.62	49.33
7/8/00 1:30:00.0 PM	9.47	49.05
7/8/00 2:00:00.0 PM	9.47	49.05
7/8/00 2:30:00.0 PM	9.16	48.49
7/8/00 3:00:00.0 PM	8.38	47.10
7/8/00 3:30:00.0 PM	8.38	47.10
7/8/00 4:00:00.0 PM	8.38	47.10
7/8/00 4:30:00.0 PM	8.08	46.55
7/8/00 5:00:00.0 PM	8.08	46.55
7/8/00 5:30:00.0 PM	8.38	47.10
7/8/00 6:00:00.0 PM	8.08	46.55
7/8/00 6:30:00.0 PM	8.08	46.55
7/8/00 7:00:00.0 PM	8.08	46.55
7/8/00 7:30:00.0 PM	8.38	47.10
7/8/00 8:00:00.0 PM	8.69	47.66
7/8/00 8:30:00.0 PM	8.84	47.93
7/8/00 9:00:00.0 PM	9.47	49.05
7/8/00 9:30:00.0 PM	9.78	49.61
7/8/00 10:00:00.0 PM	10.09	50.17
7/8/00 10:30:00.0 PM	10.09	50.17
7/8/00 11:00:00.0 PM	10.24	50.45
7/8/00 11:30:00.0 PM	10.09	50.17
7/9/00 12:00:00.0 AM	9.93	49.89
7/9/00 12:30:00.0 AM	9.93	49.89
7/9/00 1:00:00.0 AM	9.78	49.61
7/9/00 1:30:00.0 AM	9.78	49.61
7/9/00 2:00:00.0 AM	9.78	49.61
7/9/00 2:30:00.0 AM	9.47	49.05
