MM,DD,YY,HRI_AverageTemp,HRI_MaxTemp,HRI_TempDifference,Samples_per_day
10,3,2011,15.043145833333334,16.368,1.3248541666666647,48
10,3,2012,12.124083333333333,12.703,0.5789166666666663,48
10,3,2013,11.454854166666667,12.364,0.9091458333333335,48
10,3,2014,15.295541666666667,15.342,0.04645833333333371,48
10,3,2015,14.346166666666667,14.457,0.11083333333333378,48
10,3,2016,15.645458333333334,15.939,0.29354166666666615,48
10,4,2001,13.912083333333333,14.45,0.5379166666666659,72
10,4,2002,12.565208333333333,14.32,1.7547916666666676,48
10,4,2004,13.614375,14.85,1.2356249999999989,48
10,4,2005,7.05625,7.93,0.8737499999999994,48
10,4,2006,10.794166666666667,12.35,1.5558333333333323,48
10,4,2007,8.815833333333334,9.76,0.9441666666666659,48
10,4,2008,10.2095,11.224,1.0145,48
10,4,2009,9.752083333333333,11.79,2.037916666666666,48
10,4,2011,15.482,16.487,1.004999999999999,48
10,4,2012,12.555020833333334,13.497,0.9419791666666661,48
10,4,2013,11.834625,12.968,1.1333749999999991,48
10,4,2014,15.1096875,15.27,0.16031249999999986,48
10,4,2015,14.268979166666666,14.337,0.06802083333333364,48
10,4,2016,15.593833333333333,15.652,0.0581666666666667,48
10,5,2001,13.041944444444445,13.98,0.9380555555555556,72
10,5,2002,11.458333333333334,13.24,1.7816666666666663,48
10,5,2004,12.467083333333333,13.91,1.442916666666667,48
10,5,2005,7.075,7.46,0.3849999999999998,48
10,5,2006,11.062291666666667,12.93,1.8677083333333329,48
10,5,2007,9,9.47,0.47000000000000064,48
10,5,2008,10.068270833333333,10.736,0.6677291666666676,48
10,5,2009,9.22625,10.93,1.7037499999999994,48
10,5,2011,16.26095833333333,16.415,0.15404166666666796,48
10,5,2012,12.517979166666667,13.449,0.9310208333333332,48
10,5,2013,11.916958333333334,13.305,1.3880416666666662,48
10,5,2014,14.821458333333334,15.151,0.32954166666666573,48
10,5,2015,14.2095,14.266,0.05649999999999977,48
10,5,2016,15.519458333333333,15.7,0.1805416666666666,48
10,6,2001,11.42,14.13,2.710000000000001,72
10,6,2002,10.83625,11.84,1.0037500000000001,48
10,6,2004,13.046666666666667,14.22,1.1733333333333338,48
10,6,2005,7.0652083333333335,7.62,0.5547916666666666,48
10,6,2006,12.893958333333334,13.8,0.9060416666666669,48
10,6,2007,9.355,10.33,0.9749999999999996,48
10,6,2008,10.336020833333333,11.151,0.8149791666666673,48
10,6,2009,8.920833333333334,10.93,2.0091666666666654,48
10,6,2011,15.716520833333332,16.177,0.46047916666666744,48
10,6,2012,11.909291666666666,12.92,1.0107083333333335,48
10,6,2013,13.102166666666667,15.915,2.812833333333332,48
10,6,2014,14.536395833333334,15.223,0.6866041666666671,48
10,6,2015,14.144,14.242,0.09800000000000075,48
10,6,2016,15.566354166666667,15.915,0.34864583333333243,48
10,7,2001,9.481944444444444,11.18,1.6980555555555554,72
10,7,2002,11.25,12.31,1.0600000000000005,48
10,7,2004,12.866458333333334,13.91,1.0435416666666661,48
10,7,2005,7.207916666666667,7.62,0.41208333333333336,48
10,7,2006,13.757708333333333,14.09,0.33229166666666643,48
10,7,2007,10.348958333333334,11.77,1.4210416666666656,48
10,7,2008,10.518,11.565,1.0469999999999988,48
10,7,2009,9.067916666666667,10.35,1.2820833333333326,48
10,7,2011,15.6085625,15.7,0.09143749999999962,48
10,7,2012,11.394458333333333,12.122,0.7275416666666672,48
10,7,2013,12.403395833333333,15.27,2.866604166666667,48
10,7,2014,14.178854166666667,15.342,1.163145833333333,48
10,7,2015,13.931000000000001,14.122,0.19099999999999895,48
10,7,2016,15.420979166666667,15.581,0.1600208333333324,48
10,8,2001,9.19375,11.49,2.2962500000000006,72
10,8,2002,11.237083333333333,12.46,1.2229166666666682,48
10,8,2004,12.592916666666667,14.22,1.6270833333333332,48
10,8,2005,7.253125,7.62,0.3668750000000003,48
10,8,2006,13.661041666666668,14.38,0.7189583333333331,48
10,8,2007,11.140208333333334,14.67,3.529791666666666,48
10,8,2008,11.1316875,12.171,1.0393124999999994,48
10,8,2009,9.172083333333333,10.06,0.8879166666666674,48
10,8,2011,15.2500625,15.605,0.35493750000000013,48
10,8,2012,11.508208333333334,11.88,0.37179166666666674,48
10,8,2013,11.403479166666667,12.05,0.6465208333333337,48
10,8,2014,12.0281875,14.529,2.5008125000000003,48
10,8,2015,13.9945,14.29,0.29549999999999876,48
10,8,2016,15.277791666666667,15.557,0.27920833333333306,48
10,9,2001,10.547083333333333,13.05,2.5029166666666676,72
10,9,2002,11.972916666666666,14.01,2.0370833333333334,48
10,9,2004,11.561041666666666,13.14,1.5789583333333344,48
10,9,2005,9.419791666666667,11.03,1.6102083333333326,48
10,9,2006,12.501041666666667,13.8,1.2989583333333332,48
10,9,2007,12.024166666666666,13.8,1.7758333333333347,48
10,9,2008,10.325125,11.734,1.408875,48
10,9,2009,10.579166666666667,11.5,0.9208333333333325,48
10,9,2011,15.021854166666667,15.294,0.2721458333333331,48
10,9,2012,12.39075,13.209,0.818249999999999,48
10,9,2013,13.167229166666667,15.247,2.079770833333333,48
10,9,2014,10.4529375,11.175,0.7220624999999998,48
10,9,2015,14.064229166666667,14.649,0.5847708333333319,48
10,9,2016,15.4221875,15.605,0.1828125000000007,48
10,10,2001,11.452361111111111,13.05,1.5976388888888895,72
10,10,2002,12.605625,13.55,0.9443750000000009,48
10,10,2004,10.53,12.06,1.5300000000000011,48
10,10,2005,10.586666666666666,11.33,0.7433333333333341,48
10,10,2006,12.404375,14.09,1.685625,48
10,10,2007,11.97875,14.38,2.401250000000001,48
10,10,2008,9.588895833333334,10.32,0.7311041666666664,48
10,10,2009,10.459375,11.79,1.3306249999999995,48
10,10,2011,14.80275,15.055,0.2522500000000001,48
10,10,2012,12.752041666666667,13.281,0.5289583333333336,48
10,10,2013,13.458395833333334,15.151,1.6926041666666656,48
10,10,2014,10.398708333333333,11.467,1.068291666666667,48
10,10,2015,13.918958333333334,14.266,0.3470416666666658,48
10,10,2016,15.3426875,15.557,0.21431250000000013,48
10,11,2001,9.75763888888889,10.71,0.9523611111111112,72
10,11,2002,12.248125,13.71,1.461875000000001,48
10,11,2004,10.475833333333334,12.68,2.2041666666666657,48
10,11,2005,10.583333333333334,11.33,0.7466666666666661,48
10,11,2006,13.207916666666668,14.09,0.8820833333333322,48
10,11,2007,13.401666666666667,14.38,0.9783333333333335,48
10,11,2008,9.949375,10.761,0.8116249999999994,48
10,11,2009,9.728541666666667,10.93,1.201458333333333,48
10,11,2011,14.826125000000001,15.199,0.37287499999999874,48
10,11,2012,10.966145833333334,12.147,1.1808541666666663,48
10,11,2013,13.8896875,15.223,1.3333125,48
10,11,2014,11.010520833333333,11.492,0.48147916666666823,48
10,11,2015,13.8514375,14.266,0.4145625000000006,48
10,11,2016,15.1480625,15.294,0.1459375000000005,48
10,12,2001,9.558055555555555,10.24,0.6819444444444454,72
10,12,2002,13.536666666666667,14.32,0.7833333333333332,48
10,12,2004,11.2,13.45,2.25,48
10,12,2005,11.823125,12.11,0.2868750000000002,48
10,12,2006,13.679166666666667,14.09,0.4108333333333327,48
10,12,2007,10.076458333333333,10.9,0.8235416666666673,48
10,12,2008,10.147270833333334,10.834,0.686729166666666,48
10,12,2009,9.674375,11.21,1.5356250000000014,48
10,12,2011,14.985083333333334,15.652,0.6669166666666655,48
10,12,2012,10.671854166666666,11.443,0.7711458333333336,48
10,12,2013,14.6195,15.223,0.6035000000000004,48
10,12,2014,11.856604166666667,12.34,0.4833958333333328,48
10,12,2015,13.555375,14.146,0.5906250000000011,48
10,12,2016,15.009125000000001,15.199,0.1898749999999989,48
10,13,2001,9.306944444444444,10.24,0.9330555555555566,72
10,13,2002,14.225625,14.48,0.2543749999999996,48
10,13,2004,12.389791666666667,13.45,1.0602083333333319,48
10,13,2005,12.059999999999999,12.11,0.05000000000000071,48
10,13,2006,11.772083333333333,13.8,2.027916666666668,48
10,13,2007,11.131458333333333,12.35,1.2185416666666669,48
10,13,2008,10.042666666666667,10.785,0.7423333333333328,48
10,13,2009,9.542708333333334,10.35,0.8072916666666661,48
10,13,2011,14.9556875,15.796,0.8403124999999996,48
10,13,2012,11.283333333333333,11.953,0.6696666666666662,48
10,13,2013,14.819708333333333,15.079,0.2592916666666678,48
10,13,2014,12.134395833333333,12.461,0.3266041666666677,48
10,13,2015,13.426625,14.146,0.7193750000000012,48
10,13,2016,14.960291666666667,15.127,0.16670833333333412,48
10,14,2001,10.201666666666666,11.02,0.8183333333333334,72
10,14,2002,13.965,14.48,0.5150000000000006,48
10,14,2004,12.781041666666667,13.3,0.5189583333333339,48
10,14,2005,12.163333333333332,12.27,0.10666666666666735,48
10,14,2006,12.035833333333333,13.51,1.474166666666667,48
10,14,2007,11.582916666666666,12.35,0.7670833333333338,48
10,14,2008,9.968604166666667,11.102,1.1333958333333332,48
10,14,2009,9.615,10.64,1.0250000000000004,48
10,14,2011,14.462125,15.055,0.5928749999999994,48
10,14,2012,11.752625,12.05,0.2973750000000006,48
10,14,2013,14.6473125,15.055,0.40768749999999976,48
10,14,2014,11.251083333333334,12.195,0.9439166666666665,48
10,14,2015,13.154270833333333,13.882,0.7277291666666663,48
10,14,2016,14.846166666666667,15.031,0.18483333333333363,48
10,15,2001,10.309722222222222,11.33,1.0202777777777783,72
10,15,2002,13.8025,14.32,0.5175000000000001,48
10,15,2004,13.089375,13.6,0.5106249999999992,48
10,15,2005,12.319374999999999,12.58,0.260625000000001,48
10,15,2006,11.649166666666666,12.64,0.9908333333333346,48
10,15,2007,12.180833333333334,12.93,0.7491666666666656,48
10,15,2008,9.530375,10.075,0.5446249999999999,48
10,15,2009,10.507083333333334,10.93,0.4229166666666657,48
10,15,2011,13.577666666666667,14.673,1.0953333333333326,48
10,15,2012,11.265604166666666,12.147,0.8813958333333343,48
10,15,2013,13.407625,14.96,1.5523750000000014,48
10,15,2014,10.859979166666667,11.589,0.7290208333333332,48
10,15,2015,12.691333333333333,13.473,0.7816666666666681,48
10,15,2016,14.804895833333333,15.008,0.20310416666666598,48
10,16,2001,9.617916666666666,11.33,1.712083333333334,72
10,16,2002,13.561666666666667,13.71,0.14833333333333343,48
10,16,2004,12.615,13.91,1.295,48
10,16,2005,11.923333333333334,12.73,0.8066666666666666,48
10,16,2006,11.776041666666666,12.64,0.8639583333333345,48
10,16,2007,12.198958333333334,13.22,1.021041666666667,48
10,16,2008,9.6341875,10.271,0.6368125000000013,48
10,16,2009,10.980833333333333,11.21,0.22916666666666785,48
10,16,2011,11.9985625,13.954,1.9554375000000004,48
10,16,2012,10.648833333333334,11.321,0.6721666666666657,48
10,16,2013,13.556666666666667,15.008,1.4513333333333325,48
10,16,2014,10.748770833333333,11.273,0.5242291666666663,48
10,16,2015,12.3565,13.81,1.4535,48
10,16,2016,14.678666666666667,14.96,0.2813333333333343,48
10,17,2001,9.950000000000001,10.87,0.9199999999999982,72
10,17,2002,13.446875,13.55,0.10312500000000036,48
10,17,2004,10.803958333333334,12.37,1.5660416666666652,48
10,17,2005,11.700416666666667,11.95,0.24958333333333194,48
10,17,2006,12.343958333333333,12.93,0.5860416666666666,48
10,17,2007,12.573541666666667,13.22,0.6464583333333334,48
10,17,2008,9.697229166666666,10.443,0.7457708333333333,48
10,17,2009,11.141041666666666,11.5,0.3589583333333337,48
10,17,2011,11.2570625,13.161,1.9039374999999996,48
10,17,2012,10.755854166666667,12.34,1.5841458333333325,48
10,17,2013,13.074270833333333,14.984,1.9097291666666667,48
10,17,2014,10.540291666666667,11.467,0.9267083333333339,48
10,17,2015,11.971270833333334,12.34,0.36872916666666633,48
10,17,2016,14.629229166666667,14.984,0.35477083333333326,48
10,18,2001,8.41013888888889,9.62,1.2098611111111097,72
10,18,2002,13.44375,13.55,0.10625000000000107,48
10,18,2004,10.034583333333334,10.67,0.6354166666666661,48
10,18,2005,11.66875,11.95,0.28125,48
10,18,2006,12.120416666666667,12.93,0.8095833333333324,48
10,18,2007,12.476875,13.22,0.7431250000000009,48
10,18,2008,11.839833333333333,13.161,1.3211666666666666,48
10,18,2009,11.199583333333333,11.5,0.300416666666667,48
10,18,2011,11.056979166666666,12.05,0.9930208333333344,48
10,18,2012,11.155958333333333,11.589,0.4330416666666679,48
10,18,2013,11.913770833333334,13.137,1.2232291666666661,48
10,18,2014,10.087604166666667,10.492,0.40439583333333395,48
10,18,2015,12.0491875,12.968,0.9188124999999996,48
10,18,2016,14.494604166666667,15.247,0.7523958333333329,48
10,19,2001,8.74013888888889,9.46,0.7198611111111113,72
10,19,2002,13.324375,13.55,0.22562500000000085,48
10,19,2004,10.214375,12.06,1.845625,48
10,19,2005,11.933333333333334,12.27,0.336666666666666,48
10,19,2006,11.365625,12.06,0.6943750000000009,48
10,19,2007,11.843333333333334,12.64,0.7966666666666669,48
10,19,2008,12.6474375,12.968,0.3205624999999994,48
10,19,2009,10.953333333333333,11.21,0.2566666666666677,48
10,19,2011,12.5055,14.314,1.8085000000000004,48
10,19,2012,11.5405,12.509,0.9685000000000006,48
10,19,2013,11.3351875,12.147,0.8118125000000003,48
10,19,2014,10.0473125,10.785,0.7376874999999998,48
10,19,2015,12.216854166666666,12.92,0.703145833333334,48
10,19,2016,14.213041666666667,14.768,0.5549583333333334,48
10,20,2001,9.118472222222222,9.77,0.6515277777777779,72
10,20,2002,13.065416666666666,13.4,0.33458333333333456,48
10,20,2004,11.692708333333334,12.21,0.5172916666666669,48
10,20,2005,11.927708333333333,12.11,0.18229166666666607,48
10,20,2006,11.159791666666667,12.35,1.1902083333333326,48
10,20,2007,9.937291666666667,11.77,1.8327083333333327,48
10,20,2008,12.742333333333333,12.847,0.10466666666666669,48
10,20,2009,10.93,10.93,0,48
10,20,2011,13.6641875,14.457,0.7928125000000001,48
10,20,2012,11.347854166666666,11.832,0.4841458333333346,48
10,20,2013,11.34725,12.413,1.0657499999999995,48
10,20,2014,10.506625,11.346,0.8393750000000004,48
10,20,2015,12.006541666666667,12.485,0.4784583333333323,48
10,20,2016,14.425208333333334,14.768,0.34279166666666683,48
10,21,2001,9.149444444444445,10.71,1.5605555555555561,72
10,21,2002,12.920416666666666,13.24,0.319583333333334,48
10,21,2004,12.302083333333334,12.52,0.21791666666666565,48
10,21,2005,11.729375,12.11,0.3806250000000002,48
10,21,2006,10.57,11.19,0.6199999999999992,48
10,21,2007,9.150416666666667,9.47,0.319583333333334,48
10,21,2008,12.598395833333333,12.703,0.10460416666666639,48
10,21,2009,10.869583333333333,10.93,0.060416666666666785,48
10,21,2011,11.188729166666667,13.858,2.669270833333334,48
10,21,2012,10.5351875,11.102,0.566812500000001,48
10,21,2013,10.845708333333333,12.05,1.204291666666668,48
10,21,2014,11.763520833333333,12.316,0.552479166666668,48
10,21,2015,11.959541666666667,12.727,0.7674583333333338,48
10,21,2016,14.605770833333333,15.175,0.569229166666668,48
10,22,2001,8.820555555555556,9.77,0.9494444444444436,72
10,22,2002,12.705833333333333,12.93,0.22416666666666707,48
10,22,2004,12.338958333333332,12.52,0.1810416666666672,48
10,22,2005,11.613541666666666,11.95,0.33645833333333286,48
10,22,2006,10.27375,11.19,0.9162499999999998,48
10,22,2007,8.941041666666667,9.47,0.5289583333333336,48
10,22,2008,12.403125,12.558,0.15487500000000054,48
10,22,2009,10.885833333333334,11.21,0.3241666666666667,48
10,22,2011,11.009333333333334,11.953,0.9436666666666653,48
10,22,2012,10.200125,10.663,0.46287500000000037,48
10,22,2013,10.9014375,11.832,0.9305625000000006,48
10,22,2014,12.403458333333333,13.209,0.8055416666666666,48
10,22,2015,11.716604166666666,12.05,0.3333958333333342,48
10,22,2016,14.074125,14.649,0.5748749999999987,48
10,23,2001,9.050972222222223,10.09,1.0390277777777772,72
10,23,2002,12.59375,12.78,0.18624999999999936,48
10,23,2004,12.09,12.37,0.27999999999999936,48
10,23,2005,11.637083333333333,11.8,0.1629166666666677,48
10,23,2006,10.635416666666666,10.9,0.2645833333333343,48
10,23,2007,8.631874999999999,9.18,0.5481250000000006,48
10,23,2008,12.220104166666667,12.268,0.04789583333333347,48
10,23,2009,10.845416666666667,10.93,0.08458333333333279,48
10,23,2011,11.355708333333334,12.606,1.2502916666666657,48
10,23,2012,10.266666666666666,11.224,0.9573333333333345,48
10,23,2013,10.840291666666667,11.734,0.8937083333333327,48
10,23,2014,13.0384375,13.329,0.29056250000000006,48
10,23,2015,11.812958333333334,12.534,0.7210416666666664,48
10,23,2016,12.756416666666667,13.497,0.7405833333333334,48
10,24,2001,8.77111111111111,9.15,0.3788888888888895,72
10,24,2002,12.337916666666667,12.46,0.12208333333333421,48
10,24,2004,11.8925,12.06,0.16750000000000043,48
10,24,2005,11.59,11.64,0.05000000000000071,48
10,24,2006,10.812708333333333,11.19,0.37729166666666636,48
10,24,2007,8.954166666666667,10.33,1.3758333333333326,48
10,24,2008,12.121458333333333,12.171,0.04954166666666637,48
10,24,2009,10.688333333333334,10.93,0.24166666666666536,48
10,24,2011,11.420291666666667,12.34,0.9197083333333325,48
10,24,2012,11.072333333333333,11.613,0.5406666666666666,48
10,24,2013,10.741604166666667,11.54,0.7983958333333323,48
10,24,2014,12.5105625,12.678,0.16743750000000013,48
10,24,2015,11.960229166666666,12.437,0.47677083333333314,48
10,24,2016,12.620750000000001,13.858,1.2372499999999995,48
10,25,2001,8.592638888888889,8.99,0.3973611111111115,72
10,25,2002,12.15,12.31,0.16000000000000014,48
10,25,2004,11.633333333333333,11.75,0.11666666666666714,48
10,25,2005,11.456666666666667,11.49,0.033333333333333215,48
10,25,2006,10.754166666666666,10.9,0.14583333333333393,48
10,25,2007,9.8341666666666665,11.77,1.935833333333333,48
10,25,2008,12.0914375,12.147,0.055562500000000625,48
10,25,2009,10.730625,10.93,0.19937499999999986,48
10,25,2011,11.020291666666667,12.171,1.1507083333333323,48
10,25,2012,11.452541666666667,11.734,0.28145833333333314,48
10,25,2013,10.518916666666668,11.37,0.8510833333333316,48
10,25,2014,12.430916666666667,12.485,0.05408333333333282,48
10,25,2015,11.986104166666667,12.243,0.2568958333333331,48
10,25,2016,12.281270833333334,13.57,1.2887291666666663,48
10,26,2001,8.441944444444445,8.84,0.3980555555555547,72
10,26,2002,12.087291666666667,12.15,0.06270833333333314,48
10,26,2004,11.49625,11.59,0.09375,48
10,26,2005,11.49,11.49,0,48
10,26,2006,10.6725,10.9,0.22750000000000092,48
10,26,2007,9.864375,10.9,1.0356249999999996,48
10,26,2008,11.9895625,12.195,0.20543750000000038,48
10,26,2009,10.175208333333334,10.64,0.4647916666666667,48
10,26,2011,10.78825,11.565,0.7767499999999998,48
10,26,2012,11.289791666666666,11.856,0.5662083333333339,48
10,26,2013,10.676416666666666,11.589,0.912583333333334,48
10,26,2014,12.325583333333334,12.437,0.11141666666666517,48
10,26,2015,11.853270833333333,12.413,0.559729166666667,48
10,26,2016,12.136916666666666,12.896,0.7590833333333347,48
10,27,2001,8.327916666666667,8.69,0.36208333333333265,72
10,27,2002,12.020208333333333,12.15,0.12979166666666764,48
10,27,2004,11.416666666666666,11.44,0.023333333333333428,48
10,27,2005,11.221874999999999,11.49,0.2681250000000013,48
10,27,2006,10.961875,11.19,0.22812500000000036,48
10,27,2007,8.706875,10.05,1.3431250000000006,48
10,27,2008,11.887083333333333,12.243,0.3559166666666673,48
10,27,2009,10.163333333333334,10.64,0.47666666666666657,48
10,27,2011,11.709458333333334,12.485,0.7755416666666655,48
10,27,2012,10.9900625,11.807,0.8169374999999999,48
10,27,2013,10.431520833333334,10.907,0.47547916666666623,48
10,27,2014,12.281729166666667,12.389,0.10727083333333276,48
10,27,2015,11.714208333333334,12.001,0.2867916666666659,48
10,27,2016,12.304916666666667,12.63,0.3250833333333336,48
10,28,2001,8.358333333333334,8.99,0.6316666666666659,72
10,28,2002,11.870625,11.99,0.11937499999999979,48
10,28,2004,11.316666666666666,11.44,0.12333333333333307,48
10,28,2005,11.101875,11.18,0.078125,48
10,28,2006,11.165833333333333,11.19,0.024166666666666003,48
10,28,2007,8.743541666666667,10.33,1.5864583333333329,48
10,28,2008,11.7985,12.05,0.25150000000000006,48
10,28,2009,10.301666666666666,10.64,0.3383333333333347,48
10,28,2011,12.066291666666666,12.316,0.2497083333333343,48
10,28,2012,11.805291666666667,12.582,0.7767083333333336,48
10,28,2013,10.497729166666666,11.029,0.531270833333334,48
10,28,2014,12.2625,12.534,0.2715000000000014,48
10,28,2015,11.844083333333334,12.147,0.3029166666666665,48
10,28,2016,12.551125,12.727,0.17587499999999956,48
10,29,2001,8.669305555555555,9.15,0.4806944444444454,72
10,29,2002,11.68,11.68,0,27
10,29,2004,11.205,11.28,0.07499999999999929,48
10,29,2005,11.136041666666666,11.33,0.19395833333333456,48
10,29,2006,10.688333333333333,11.19,0.5016666666666669,48
10,29,2007,9.908333333333333,10.62,0.711666666666666,48
10,29,2008,10.658854166666666,11.807,1.1481458333333343,48
10,29,2009,10.64,10.64,0,48
10,29,2011,12.084416666666666,12.34,0.25558333333333394,48
10,29,2012,12.697645833333333,12.823,0.12535416666666777,48
10,29,2013,10.556354166666667,10.907,0.3506458333333331,48
10,29,2014,12.220229166666666,12.389,0.16877083333333331,48
10,29,2015,11.837145833333334,12.292,0.45485416666666545,48
10,29,2016,12.585479166666667,12.703,0.11752083333333196,48
10,30,2001,9.20125,9.46,0.2587500000000009,72
10,30,2004,11.162291666666667,11.28,0.11770833333333286,48
10,30,2005,10.969999999999999,11.03,0.0600000000000005,48
10,30,2006,10.130208333333334,10.62,0.4897916666666653,48
10,30,2007,10.105833333333333,10.9,0.7941666666666674,48
10,30,2008,10.4018125,10.834,0.4321874999999995,48
10,30,2009,10.549375,10.64,0.09062500000000107,48
10,30,2011,12.151208333333333,12.292,0.14079166666666687,48
10,30,2012,12.483625,12.703,0.21937499999999943,48
10,30,2013,10.54425,10.761,0.21674999999999933,48
10,30,2014,12.186458333333334,12.316,0.12954166666666644,48
10,30,2015,11.211583333333333,11.904,0.6924166666666665,48
10,30,2016,12.432375,12.63,0.19762500000000038,48
10,31,2001,9.134444444444444,9.46,0.3255555555555567,72
10,31,2004,11.010625000000001,11.13,0.11937499999999979,48
10,31,2005,10.84,11.03,0.1899999999999995,48
10,31,2006,10.320833333333333,10.9,0.5791666666666675,48
10,31,2007,9.626041666666667,10.62,0.9939583333333317,48
10,31,2008,10.391354166666666,11.078,0.6866458333333334,48
10,31,2009,10.387708333333334,10.93,0.5422916666666655,48
10,31,2011,11.921479166666666,12.05,0.12852083333333475,48
10,31,2012,12.362916666666667,12.461,0.0980833333333333,48
10,31,2013,10.5325,10.761,0.2284999999999986,48
10,31,2014,12.1864375,12.389,0.2025624999999991,48
10,31,2015,11.0643125,11.929,0.8646875000000005,48
10,31,2016,12.200958333333334,12.243,0.04204166666666609,48
11,1,2001,9.47888888888889,9.93,0.4511111111111106,72
11,1,2004,10.825416666666667,11.13,0.30458333333333343,48
11,1,2005,10.832083333333333,10.87,0.03791666666666593,48
11,1,2006,10.422083333333333,10.62,0.19791666666666607,48
11,1,2007,8.858541666666667,10.33,1.4714583333333326,48
11,1,2008,10.457291666666666,11.053,0.5957083333333344,48
11,1,2009,10.057291666666666,10.64,0.5827083333333345,48
11,1,2011,11.801270833333334,11.929,0.12772916666666667,48
11,1,2012,12.259500000000001,12.389,0.1294999999999984,48
11,1,2013,10.578604166666667,11.248,0.6693958333333327,48
11,1,2014,12.2026875,12.292,0.08931250000000013,48
11,1,2015,10.941354166666667,11.71,0.7686458333333341,48
11,1,2016,12.085979166666666,12.292,0.20602083333333354,48
11,2,2001,9.477916666666667,9.93,0.4520833333333325,72
11,2,2004,10.771666666666667,11.13,0.3583333333333343,48
11,2,2005,10.65,10.72,0.07000000000000028,48
11,2,2006,10.421666666666667,10.62,0.19833333333333236,48
11,2,2007,9.9122916666666665,10.9,0.9877083333333339,48
11,2,2008,10.423229166666667,10.736,0.31277083333333344,48
11,2,2009,10.2775,10.35,0.07249999999999979,48
11,2,2011,11.781395833333333,11.953,0.17160416666666656,48
11,2,2012,12.135979166666667,12.413,0.27702083333333327,48
11,2,2013,10.482979166666667,10.834,0.3510208333333331,48
11,2,2014,11.977041666666667,12.147,0.16995833333333366,48
11,2,2015,10.9640625,11.88,0.9159375000000001,48
11,2,2016,12.119395833333334,12.195,0.07560416666666647,48
11,3,2001,9.089583333333334,9.62,0.5304166666666656,72
11,3,2004,10.576458333333333,10.82,0.2435416666666672,48
11,3,2005,10.594583333333334,10.72,0.1254166666666663,48
11,3,2006,10.285,10.62,0.3349999999999991,48
11,3,2007,10.9,10.9,0,48
11,3,2008,10.439666666666668,10.834,0.3943333333333321,48
11,3,2009,10.307708333333334,10.64,0.33229166666666643,48
11,3,2011,12.0748125,12.243,0.16818750000000016,48
11,3,2012,12.044604166666666,12.34,0.29539583333333397,48
11,3,2013,10.576083333333333,11.37,0.7939166666666662,48
11,3,2014,11.649375000000001,11.759,0.10962499999999942,48
11,3,2015,10.861604166666666,11.734,0.8723958333333339,48
11,3,2016,12.153083333333333,12.34,0.18691666666666684,48
11,4,2001,8.843055555555555,9.3,0.4569444444444457,72
11,4,2004,10.573541666666667,10.67,0.09645833333333265,48
11,4,2005,10.470833333333333,10.56,0.08916666666666728,48
11,4,2006,10.03125,10.33,0.29875000000000007,48
11,4,2007,10.865,10.9,0.03500000000000014,48
11,4,2008,10.437083333333334,10.712,0.27491666666666603,48
11,4,2009,10.109375,10.35,0.24062499999999964,48
11,4,2011,11.5751875,11.904,0.32881249999999973,48
11,4,2012,11.868333333333334,12.074,0.20566666666666578,48
11,4,2013,10.936083333333334,11.273,0.3369166666666654,48
11,4,2014,11.5394375,11.613,0.07356249999999953,48
11,4,2015,11.049604166666667,11.832,0.7823958333333341,48
11,4,2016,12.1895625,12.292,0.10243750000000063,48
11,5,2001,8.850138888888889,9.3,0.4498611111111117,72
11,5,2004,10.445625,10.82,0.37437500000000057,48
11,5,2005,10.265416666666667,10.56,0.29458333333333364,48
11,5,2006,10.012083333333333,10.33,0.31791666666666707,48
11,5,2007,10.666666666666666,10.9,0.23333333333333428,48
11,5,2008,10.498791666666667,10.834,0.3352083333333322,48
11,5,2009,10.054583333333333,10.35,0.2954166666666662,48
11,5,2011,11.210833333333333,11.37,0.1591666666666658,48
11,5,2012,11.656104166666667,11.856,0.19989583333333272,48
11,5,2013,11.1325625,11.419,0.2864374999999999,48
11,5,2014,11.492666666666667,11.54,0.04733333333333256,48
11,5,2015,10.9634375,11.637,0.673562500000001,48
11,5,2016,12.154145833333333,12.219,0.06485416666666666,48
11,6,2001,9.078472222222222,9.62,0.5415277777777767,72
11,6,2004,10.346666666666666,10.36,0.013333333333333641,48
11,6,2005,9.856875,10.41,0.5531249999999996,48
11,6,2006,10.016296296296296,10.33,0.3137037037037036,27
11,6,2007,10.51125,10.62,0.10874999999999879,48
11,6,2008,10.54775,10.858,0.3102499999999999,48
11,6,2009,9.9783333333333335,10.06,0.081666666666667,48
11,6,2011,11.262020833333333,11.589,0.3269791666666677,48
11,6,2012,11.3745625,11.54,0.16543749999999946,48
11,6,2013,11.016854166666667,11.224,0.20714583333333358,48
11,6,2014,11.471354166666668,11.516,0.04464583333333216,48
11,6,2015,11.133541666666666,11.613,0.47945833333333354,48
11,6,2016,12.1536875,12.219,0.06531249999999922,48
11,7,2001,9.459861111111111,9.93,0.4701388888888882,72
11,7,2004,10.353333333333333,10.36,0.0066666666666659324,48
11,7,2005,9.475833333333334,10.09,0.6141666666666659,48
11,7,2007,10.230833333333333,10.33,0.09916666666666707,48
11,7,2008,10.619083333333334,10.834,0.21491666666666553,48
11,7,2009,9.797083333333333,10.06,0.26291666666666735,48
11,7,2011,11.432791666666667,11.637,0.20420833333333377,48
11,7,2012,11.2209375,11.297,0.07606250000000081,48
