Date,YY,MM,DD,SHI_Tidbit,pred_via_HRI,pred_via_HRO,pred_via_DB,pred_via_44029_20m,pred_via_44013,pred_via_44098,pred_via_44005,pred_via_OISST,pred_via_44029_2m,pred_via_SHO,final_value
2017-07-20,2017,7,20,NA,NA,NA,NA,11.102820397089323,14.49223116981586,13.851878849180325,11.823233224789806,13.380839225074132,13.02682575242613,NA,11.102820397089323
2017-07-21,2017,7,21,NA,NA,NA,NA,12.277418738776698,14.421548883808814,13.852421149787649,11.820531649374011,13.2118835768454,12.60008782453058,NA,12.277418738776698
2017-07-22,2017,7,22,NA,NA,NA,NA,12.53890437847367,14.155524091340352,13.888000513923995,11.810425764209995,13.155565027435825,12.801004097088205,NA,12.53890437847367
2017-07-23,2017,7,23,NA,NA,NA,NA,13.108610674606398,13.3396233428304,13.639375327960067,11.853150664443813,12.886488972365607,12.996196683387321,NA,13.108610674606398
2017-07-24,2017,7,24,NA,NA,NA,NA,12.65151139514475,12.551147897572148,13.54294527455578,11.893674286795545,12.166863328475154,12.684755878278228,NA,12.65151139514475
2017-07-25,2017,7,25,NA,NA,NA,NA,13.975064735116295,11.54452754378105,13.562689231283388,11.944003620305699,11.365890525394281,11.125968416968943,NA,13.975064735116295
2017-07-26,2017,7,26,NA,NA,NA,NA,17.43871922528031,11.95190654454177,13.6998926506823,11.908482915897586,11.42220907480386,11.956628130197222,NA,17.43871922528031
2017-07-27,2017,7,27,NA,NA,NA,NA,17.28513522221186,11.799696410169355,13.469834395897324,11.925292709439475,11.5035574275379,12.151109529417313,NA,17.28513522221186
2017-07-28,2017,7,28,NA,NA,NA,NA,16.827126080977692,12.060236188665224,13.697396028473737,11.895375277229803,11.722573875959183,11.995333572546073,NA,16.827126080977692
2017-07-29,2017,7,29,NA,NA,NA,NA,15.089064290355894,11.812609077717546,13.873374903664317,11.898877312658179,11.566133726164498,11.828008975137536,NA,15.089064290355894
2017-07-30,2017,7,30,NA,NA,NA,NA,15.874367978614668,11.536414200380833,13.853726739522646,11.91568711772679,11.572391475381522,12.464723656125681,NA,15.874367978614668
2017-07-31,2017,7,31,NA,NA,NA,NA,18.537237847733476,12.392081331731092,13.900144078274222,11.894574813374984,12.035454175548557,12.832355678328451,NA,18.537237847733476
2017-08-01,2017,8,1,NA,NA,NA,NA,15.594582377335843,13.533666130448491,14.517181769091943,13.358179024560052,13.296820277117273,13.521976825477248,NA,15.594582377335843
2017-08-02,2017,8,2,NA,NA,NA,NA,14.705524475109353,13.781087124761033,14.628250256291748,13.23749188354126,13.354178198321428,13.829365797224312,NA,14.705524475109353
2017-08-03,2017,8,3,NA,NA,NA,NA,15.00108753794169,13.567731339155568,14.661011162304122,13.232664397900503,13.499260036869476,14.093374189007719,NA,15.00108753794169
2017-08-04,2017,8,4,NA,NA,NA,NA,14.449766858294481,13.600003670450253,14.651911000506455,13.23073337630132,13.597106167439371,14.127618554466302,NA,14.449766858294481
2017-08-05,2017,8,5,NA,NA,NA,NA,13.637985938291683,13.548009330472475,14.542343986675734,13.170452744242581,13.55661795807363,14.070854261659717,NA,13.637985938291683
2017-08-06,2017,8,6,NA,NA,NA,NA,13.477599246605516,13.506772435693918,14.512495142066152,13.15542461374531,13.465519969654398,13.69291547998079,NA,13.477599246605516
2017-08-07,2017,8,7,NA,NA,NA,NA,14.378709540988812,13.517529949740737,14.547121590741511,13.126459658191322,13.42503240382691,13.783796834381757,NA,14.378709540988812
2017-08-08,2017,8,8,NA,NA,NA,NA,13.589854166658158,13.539044870260007,14.537247761190958,13.319559153337199,13.408162048450246,13.896206356849364,NA,13.589854166658158
2017-08-09,2017,8,9,NA,NA,NA,NA,14.336441205933701,13.653790853416613,14.520352713154024,13.249077820809301,13.448650257815988,13.94775729227205,NA,14.336441205933701
2017-08-10,2017,8,10,NA,NA,NA,NA,14.550958226926127,13.738057455841481,NA,13.06563332011686,13.651090017568198,14.00882041637384,NA,14.550958226926127
2017-08-11,2017,8,11,NA,NA,NA,NA,14.804087124269397,13.619725610285748,14.957011976722779,13.124528675984429,13.6679597294066,14.01212704425007,NA,14.804087124269397
2017-08-12,2017,8,12,NA,NA,NA,NA,14.631811823571075,13.497807872210053,14.809451365979575,13.059840313249147,13.549869815922964,14.27858812754118,NA,14.631811823571075
2017-08-13,2017,8,13,NA,NA,NA,NA,14.303840170991457,13.284452224299772,14.69682063100645,13.037633864935085,13.559992029148965,14.151545860395235,NA,14.303840170991457
2017-08-14,2017,8,14,NA,NA,NA,NA,14.38241513463648,13.549802212187828,14.867040749336873,12.977773117603398,13.644341875417524,14.422348318689387,NA,14.38241513463648
2017-08-15,2017,8,15,NA,NA,NA,NA,14.36340400612143,13.51035826366925,14.749829548866405,13.033771953816746,13.661211587255938,14.365445969213328,NA,14.36340400612143
2017-08-16,2017,8,16,NA,NA,NA,NA,14.115596013689922,13.73088570092241,14.526708147053482,13.036668364562868,13.681456013707937,14.284787400290533,NA,14.115596013689922
2017-08-17,2017,8,17,NA,NA,NA,NA,14.416162651591264,13.852803335726705,14.281475644195414,13.155424595207766,13.742187362449169,14.346707148962174,NA,14.416162651591264
2017-08-18,2017,8,18,NA,NA,NA,NA,14.467570086117751,13.788258741984919,13.988754489387336,13.10714971331112,13.732065792761428,14.064864341353953,NA,14.467570086117751
2017-08-19,2017,8,19,NA,NA,NA,NA,13.960773854343184,13.571317132707101,14.114387038913998,13.115839221295499,13.657837516180603,13.858269431307807,NA,13.960773854343184
2017-08-20,2017,8,20,NA,NA,NA,NA,13.937989571633297,13.375890375100942,14.161209228329852,13.038599439457496,13.664585658331273,13.97380766947566,NA,13.937989571633297
2017-08-21,2017,8,21,NA,NA,NA,NA,14.219297359013304,13.885075701445196,14.088757515992976,12.981635121409472,13.71519543738476,14.078288961608246,NA,14.219297359013304
2017-08-22,2017,8,22,NA,NA,NA,NA,13.700305424830367,13.87260325406858,14.110903439122918,12.963920223611652,13.657837516180603,13.851862348908673,NA,13.700305424830367
2017-08-23,2017,8,23,NA,NA,NA,NA,13.452464675769926,13.357961347101632,13.862783326850025,13.057909365800157,13.41153611952558,13.159591181856923,NA,13.452464675769926
2017-08-24,2017,8,24,NA,NA,NA,NA,13.454380938562313,13.540837747672388,13.982348099519749,13.02315140569564,13.303568419267938,12.817021322063097,NA,13.454380938562313
2017-08-25,2017,8,25,NA,NA,NA,NA,13.578076111268636,13.390233575124926,13.857483422602218,13.067564357936398,13.327186273257015,13.192475855088404,NA,13.578076111268636
2017-08-26,2017,8,26,NA,NA,NA,NA,13.313533576032691,13.43147046990348,13.836926180341479,13.152528075553555,13.198974790085632,12.962009179690144,NA,13.313533576032691
2017-08-27,2017,8,27,NA,NA,NA,NA,13.95102875723661,13.354375489005474,13.97129185916306,13.127425142343192,13.087633018752658,13.190825720240541,NA,13.95102875723661
2017-08-28,2017,8,28,NA,NA,NA,NA,13.845763282881833,13.3669258073141,14.156493642952741,13.130321606384758,13.080884876601994,13.328825166089329,NA,13.845763282881833
2017-08-29,2017,8,29,NA,NA,NA,NA,14.903812633756445,13.316724383475476,14.248224202004774,13.16604503210359,13.084258947677322,13.42824487902205,NA,14.903812633756445
2017-08-30,2017,8,30,NA,NA,NA,NA,14.489490412739617,13.212735879941889,14.206378114734472,13.295421646348863,13.043770738311581,13.527764148906224,NA,14.489490412739617
2017-08-31,2017,8,31,NA,NA,NA,NA,14.718068216700104,13.146398339940125,14.103348362664322,13.29928372430513,13.05389295153758,13.374814236358867,NA,14.718068216700104
2017-09-01,2017,9,1,NA,NA,NA,NA,13.87429454250196,14.54656617806847,14.64125349740959,15.260058368466668,14.244350388809792,14.15217700659357,NA,13.87429454250196
2017-09-02,2017,9,2,NA,NA,NA,NA,15.13899352761987,14.38546288179426,14.626970345356167,15.02662761298124,13.988951046068696,14.093242936048606,NA,15.13899352761987
2017-09-03,2017,9,3,NA,NA,NA,NA,14.423655381770834,14.093228867448337,14.62209050833965,15.016278245744278,13.83206363394129,13.974499682415338,NA,14.423655381770834
2017-09-04,2017,9,4,NA,NA,NA,NA,14.228385790972462,14.01455058946614,14.612750340507255,14.939234704170389,13.795577914134387,13.859832448376999,NA,14.228385790972462
2017-09-05,2017,9,5,NA,NA,NA,NA,14.521315224577776,14.14006133419826,14.617483139394562,14.95648320248195,14.050976560968264,14.046521513600904,NA,14.521315224577776
2017-09-06,2017,9,6,NA,NA,NA,NA,13.04720013642271,14.1850202172377,14.622508413779968,14.9921304176544,14.094759563917991,14.147490678613366,NA,13.04720013642271
2017-09-07,2017,9,7,NA,NA,NA,NA,12.225265496339409,14.306784500406208,14.62642361577041,14.980631427979265,14.11665071743924,14.117504641867917,NA,12.225265496339409
2017-09-08,2017,9,8,NA,NA,NA,NA,12.615363052589043,14.38920945125963,14.624705308314994,14.908187195810898,14.12759664215348,13.895894789377582,NA,12.615363052589043
2017-09-09,2017,9,9,NA,NA,NA,NA,12.703036889412491,14.318024204306418,14.6253268285109,14.92083616393503,14.050976560968264,13.98204013181842,NA,12.703036889412491
2017-09-10,2017,9,10,NA,NA,NA,NA,12.751361248664846,14.123201513089443,14.622854072081587,14.923136049078908,13.890440507269444,13.977822853232844,NA,12.751361248664846
2017-09-11,2017,9,11,NA,NA,NA,NA,12.892343878882375,14.102595446220544,14.622747712053084,14.872540179342172,13.901385736076463,14.056876682742292,NA,12.892343878882375
2017-09-12,2017,9,12,NA,NA,NA,NA,13.047599576662043,14.050143105040986,14.626576497101464,14.964532552105883,14.094759563917991,14.105788782402824,NA,13.047599576662043
2017-09-13,2017,9,13,NA,NA,NA,NA,13.06154702792347,14.091355562484065,14.630566543780045,15.06687425070994,14.27718746704528,14.198563909868241,NA,13.06154702792347
2017-09-14,2017,9,14,NA,NA,NA,NA,13.14180815033832,14.018297051029752,14.629521758696985,15.06802416016459,14.251647671952615,14.277929198968843,NA,13.14180815033832
2017-09-15,2017,9,15,NA,NA,NA,NA,13.212909831225353,14.37047657695733,14.636706819063274,15.096005234112424,14.310024545280775,14.32871704461265,NA,13.212909831225353
2017-09-16,2017,9,16,NA,NA,NA,NA,13.05949577705742,14.614004824084963,14.640872943080776,15.140468193629246,14.426778291937081,14.398900612219748,NA,13.05949577705742
2017-09-17,2017,9,17,NA,NA,NA,NA,13.569873621879083,14.640230972195212,14.641537701131575,15.016278245744278,14.521640885072138,14.478834606494274,NA,13.569873621879083
2017-09-18,2017,9,18,NA,NA,NA,NA,13.818757848102987,14.522213294459327,14.638009113046628,NA,14.503397677215077,14.483819009911752,NA,13.818757848102987
2017-09-19,2017,9,19,NA,NA,NA,NA,14.246212953865484,14.344250316449413,14.636594551919288,14.920747646948248,14.320969774087787,14.347686697758153,NA,14.246212953865484
2017-09-20,2017,9,20,NA,NA,NA,NA,14.737831608568998,13.75978253503244,14.633914997255523,14.858971345473254,13.96705989254744,14.162875986480024,NA,14.737831608568998
2017-09-21,2017,9,21,NA,NA,NA,NA,15.575663442864162,13.454435529805664,14.631708132529653,14.71144886465187,13.70071532099933,14.03901584267614,NA,15.575663442864162
2017-09-22,2017,9,22,NA,NA,NA,NA,16.10937492542941,13.22589360999449,14.62730879400139,14.377587945848243,13.609501369435684,13.759859829867555,NA,16.10937492542941
2017-09-23,2017,9,23,NA,NA,NA,NA,16.094292431111647,13.066663560237753,14.621815447818669,14.02275982176961,13.92327758550494,13.726412851887174,NA,16.094292431111647
2017-09-24,2017,9,24,NA,NA,NA,NA,16.229421877624006,13.963971643168977,14.631187983875321,NA,14.317321828423598,13.912532557124063,NA,16.229421877624006
2017-09-25,2017,9,25,NA,NA,NA,NA,16.303282728217102,14.389209487226882,14.640482421308135,NA,14.372050060180337,14.059520321269371,NA,16.303282728217102
2017-09-26,2017,9,26,NA,NA,NA,NA,16.39618488183666,14.250585666191688,14.643499923208648,NA,14.397589855273,14.237302980037018,NA,16.39618488183666
2017-09-27,2017,9,27,NA,NA,NA,NA,16.39517639410368,14.49224064432231,14.638408498883997,14.819151755151633,14.594611628778726,14.257903411328584,NA,16.39517639410368
2017-09-28,2017,9,28,NA,NA,NA,NA,16.199640509812404,14.593398469478036,14.636543237728617,14.594427283099963,14.477857882122416,14.262531980277764,NA,16.199640509812404
2017-09-29,2017,9,29,NA,NA,NA,NA,15.949162477485,13.86843359802885,14.62490140462538,NA,14.20786466900289,14.157498514566822,NA,15.949162477485
2017-09-30,2017,9,30,NA,NA,NA,NA,15.854398905984432,13.954605010445881,14.622310105058848,NA,14.018139482732769,14.047231071329756,NA,15.854398905984432
2017-10-01,2017,10,1,NA,NA,NA,NA,15.262202662465736,15.586353197832416,15.35532978454447,14.032801801855014,14.728981659382,14.70065281540844,NA,15.262202662465736
2017-10-02,2017,10,2,NA,NA,NA,NA,15.33578650736356,15.181515001415011,15.491863151479969,13.79813163843443,14.638376454499438,14.558758948498747,NA,15.33578650736356
2017-10-03,2017,10,3,NA,NA,NA,NA,14.51906717853118,14.998126608262975,15.589620648445102,14.07013564738946,14.487365859503475,14.373407713282468,NA,14.51906717853118
2017-10-04,2017,10,4,NA,NA,NA,NA,13.977424082223255,14.627889820597225,15.327906503683572,13.951133741744401,14.457164604590542,14.259572073703112,NA,13.977424082223255
2017-10-05,2017,10,5,NA,NA,NA,NA,14.87266662624382,14.76629603691011,15.486611913080027,14.518142348210949,14.645927128263612,14.569962919826962,NA,14.87266662624382
2017-10-06,2017,10,6,NA,NA,NA,NA,15.12813613413967,15.171134166892505,15.548485697486704,14.32213924754906,14.744083006910351,14.839261641325475,NA,15.12813613413967
2017-10-07,2017,10,7,NA,NA,NA,NA,14.612471319812437,15.274938991062482,15.518081333365801,NA,14.653477802027789,14.785600671135754,NA,14.612471319812437
2017-10-08,2017,10,8,NA,NA,NA,NA,14.699711193974231,15.278399092076649,15.44507891770445,NA,14.744083006910351,14.859375314610935,NA,14.699711193974231
2017-10-09,2017,10,9,NA,NA,NA,NA,14.459545567999621,15.26801878072978,15.156808225444989,14.543342576344966,14.970598899404294,14.983506302056831,NA,14.459545567999621
2017-10-10,2017,10,10,NA,NA,NA,NA,14.116275036625396,15.458327118474514,15.288485263831001,14.219471306731316,15.121608054256487,15.114494810361395,NA,14.116275036625396
2017-10-11,2017,10,11,NA,NA,NA,NA,13.815318932634725,15.454867341330992,15.276636477570731,NA,14.857340233085438,15.201769164313145,NA,13.815318932634725
2017-10-12,2017,10,12,NA,NA,NA,NA,13.794231862607521,14.634810321583068,14.874506437662669,NA,14.381659307092562,14.782274688874292,NA,13.794231862607521
2017-10-13,2017,10,13,NA,NA,NA,NA,14.293135481862993,14.181529623094207,14.823738049168998,NA,14.238199385860776,14.505137715422862,NA,14.293135481862993
2017-10-14,2017,10,14,NA,NA,NA,NA,14.968114356080985,14.084645274996944,15.159281842656823,NA,14.147593460906329,14.53306231696844,NA,14.968114356080985
2017-10-15,2017,10,15,NA,NA,NA,NA,14.523587780674834,14.30609526926293,15.214039738911056,13.510127670368473,14.200447457183667,14.536412825033224,NA,14.523587780674834
2017-10-16,2017,10,16,NA,NA,NA,NA,14.387513259085331,14.119246999314853,15.173285106105432,13.258123599801948,13.981482958525781,14.453765170910904,NA,14.387513259085331
2017-10-17,2017,10,17,NA,NA,NA,NA,15.140548422007932,13.928938071959472,14.663056629394946,12.884318114383069,13.845573711058169,14.198122576077248,NA,15.140548422007932
2017-10-18,2017,10,18,NA,NA,NA,NA,15.043549156187236,13.731709366098906,14.060469383387758,12.87171800451612,13.732316484883082,13.988370149866576,NA,15.043549156187236
2017-10-19,2017,10,19,NA,NA,NA,NA,14.714085410609792,13.468737428877924,14.148701100991282,13.065620738261723,13.69456383613409,13.960476750101115,NA,14.714085410609792
2017-10-20,2017,10,20,NA,NA,NA,NA,13.566746536115067,13.551781107178527,13.833332244635171,13.090121185695338,13.679462488605743,13.782040002898217,NA,13.566746536115067
2017-10-21,2017,10,21,NA,NA,NA,NA,13.418452360004784,13.714408445809323,14.152785356950366,NA,13.59640723741547,13.63488856520656,NA,13.418452360004784
2017-10-22,2017,10,22,NA,NA,NA,NA,13.413940133224067,13.714408512244322,14.193045363280424,NA,13.588856563651294,13.758627653335939,NA,13.413940133224067
2017-10-23,2017,10,23,NA,NA,NA,NA,13.174716735579537,13.624444465827885,13.988245095863158,NA,13.498250638696849,13.55239373251579,NA,13.174716735579537
2017-10-24,2017,10,24,NA,NA,NA,NA,12.734608164121095,13.572542086960397,14.406480815028855,13.279123992916617,13.301937441259604,13.453202281874304,NA,12.734608164121095
2017-10-25,2017,10,25,NA,NA,NA,NA,12.65805944074462,13.351092092694408,14.368087977864096,13.258123801404912,13.120725591350713,13.409739370913245,NA,12.65805944074462
2017-10-26,2017,10,26,NA,NA,NA,NA,12.798022224576254,13.216145944178187,14.251836831198803,NA,12.977266390190804,13.454314407525008,NA,12.798022224576254
2017-10-27,2017,10,27,NA,NA,NA,NA,12.987766071847146,12.980855371463665,13.380846433092831,NA,12.85645777017966,12.69574294494236,NA,12.987766071847146
2017-10-28,2017,10,28,NA,NA,NA,NA,12.783874142739908,12.783626532733095,13.345837916954622,NA,12.645043945285947,12.615541195175755,NA,12.783874142739908
2017-10-29,2017,10,29,NA,NA,NA,NA,12.250612690888238,12.60369827381271,13.554138920940456,NA,12.50913541789022,12.510872929007927,NA,12.250612690888238
2017-10-30,2017,10,30,NA,NA,NA,NA,12.101053834974913,11.067388817659964,13.475636111991417,13.100621483054159,11.882443176829495,11.710129852290407,NA,12.101053834974913
2017-10-31,2017,10,31,NA,NA,NA,NA,11.518947266491864,11.11237099449912,12.650699233533443,12.938918850877007,11.520019477011704,10.969210734829053,NA,11.518947266491864
2017-11-01,2017,11,1,NA,NA,NA,NA,11.001445159087055,11.15895288330689,12.128607793142644,12.127649407607327,11.487386433290085,10.988732116982257,NA,11.001445159087055
2017-11-02,2017,11,2,NA,NA,NA,NA,10.938492889981955,11.106275527757475,12.233275335824116,12.193665545545782,11.272625730692729,11.087941896373211,NA,10.938492889981955
2017-11-03,2017,11,3,NA,NA,NA,NA,10.43890535742684,11.25215176484848,12.252183741036045,12.241605610412751,11.1908122225884,11.053066549322333,NA,10.43890535742684
2017-11-04,2017,11,4,NA,NA,NA,NA,10.753978596188745,11.207578331329199,12.044068755604112,11.99797560574656,11.1908122225884,11.09318701785904,NA,10.753978596188745
2017-11-05,2017,11,5,NA,NA,NA,NA,11.376367002091202,11.418288434282726,11.828665109882325,11.94689184565489,11.395345992849226,11.980342940564817,NA,11.376367002091202
2017-11-06,2017,11,6,NA,NA,NA,NA,11.620950188356558,11.025233088453401,12.042085834600906,11.978328100019707,11.456706611574447,11.800832870199393,NA,11.620950188356558
2017-11-07,2017,11,7,NA,NA,NA,NA,11.143897487398782,11.34535033518739,11.872051641586864,11.861125886801299,11.497613365626613,11.62800779116184,NA,11.143897487398782
2017-11-08,2017,11,8,NA,NA,NA,NA,11.333823019789845,11.333194126351883,11.757127957471992,11.63724580678949,11.078318892768431,11.440443287811199,NA,11.333823019789845
2017-11-09,2017,11,9,NA,NA,NA,NA,11.381198075647928,10.923930090380003,11.580936123562186,NA,10.53630415775376,11.140086310980895,NA,11.381198075647928
2017-11-10,2017,11,10,NA,NA,NA,NA,11.125707350395128,10.214809395618714,10.708326301294191,11.62074204344154,10.301089590483349,10.979178673220945,NA,11.125707350395128
2017-11-11,2017,11,11,NA,NA,NA,NA,10.104289717279718,10.129714825110607,9.760791073613467,10.978801679715705,9.810208541857369,9.702570648676103,NA,10.104289717279718
2017-11-12,2017,11,12,NA,NA,NA,NA,10.003271205833512,10.044620283777753,9.313280289578156,10.870204231360063,9.66703441502782,9.476820396736546,NA,10.003271205833512
2017-11-13,2017,11,13,NA,NA,NA,NA,10.176162569159995,10.173551622434692,9.052721336029155,11.004930436248708,9.687488279700874,9.71205602818634,NA,10.176162569159995
2017-11-14,2017,11,14,NA,NA,NA,NA,10.266807904156632,10.30395599035493,10.132835338566839,10.933076447733642,10.004515379781667,10.17564945814558,NA,10.266807904156632
2017-11-15,2017,11,15,NA,NA,NA,NA,10.02434471947012,10.1216107085788,10.753509987164003,10.807332099864045,9.851115295909533,9.535923912489244,NA,10.02434471947012
2017-11-16,2017,11,16,NA,NA,NA,NA,9.88362634306701,9.886587886476661,10.473936035204382,10.788470343472818,9.554541085207848,9.560099925574393,NA,9.88362634306701
2017-11-17,2017,11,17,NA,NA,NA,NA,9.612903013877336,9.627252179899484,10.397688454206353,10.52440670651053,9.268192831548747,9.510377925329271,NA,9.612903013877336
2017-11-18,2017,11,18,NA,NA,NA,NA,9.257691514770316,9.461115393764231,10.52476767507502,10.241481313157012,9.23751300983311,9.194240903566275,NA,9.257691514770316
2017-11-19,2017,11,19,NA,NA,NA,NA,9.153892137055564,9.50974076398587,10.007979385764681,10.43795722863203,9.032979239572285,9.128266391113709,NA,9.153892137055564
2017-11-20,2017,11,20,NA,NA,NA,NA,8.737686971125129,9.234196872970495,9.697341608011303,10.021428466256495,8.685271342481911,8.688991214894475,NA,8.737686971125129
2017-11-21,2017,11,21,NA,NA,NA,NA,8.631891912911778,9.14099798851138,8.81343594306502,9.942838273593951,8.818218536974934,8.589206637588465,NA,8.631891912911778
2017-11-22,2017,11,22,NA,NA,NA,NA,8.713407282261254,9.47327168040041,8.57057384023445,10.08823046670066,8.715951164197547,8.707863008153138,NA,8.713407282261254
2017-11-23,2017,11,23,NA,NA,NA,NA,8.509337500653324,9.461115432664569,8.415254903224746,9.675631224332175,8.593230902041052,8.496086500295473,NA,8.509337500653324
2017-11-24,2017,11,24,NA,NA,NA,NA,8.350671086192289,9.234196950771164,8.3898390159605,9.599005438016642,8.583003969704523,8.351685742519821,NA,8.350671086192289
2017-11-25,2017,11,25,NA,NA,NA,NA,8.25014549692388,9.29092666120154,8.09332139051936,NA,8.603457834377581,8.280130217039513,NA,8.25014549692388
2017-11-26,2017,11,26,NA,NA,NA,NA,8.269611560803694,9.234196795169826,8.576221659577438,NA,8.552324147988887,8.28147963979948,NA,8.269611560803694
2017-11-27,2017,11,27,NA,NA,NA,NA,8.119350996224204,9.023486536614959,8.004395884560973,NA,8.460283707548028,8.084252760070429,NA,8.119350996224204
2017-11-28,2017,11,28,NA,NA,NA,NA,8.039938179880899,8.918131639767026,7.6729167594807635,NA,8.225070115571565,8.03559210213337,NA,8.039938179880899
2017-11-29,2017,11,29,NA,NA,NA,NA,8.267524275298596,9.100476999343828,7.418389608170158,9.345551647479082,8.306883623675896,8.303058967631406,NA,8.267524275298596
2017-11-30,2017,11,30,NA,NA,NA,NA,8.227414368884059,8.901923066325477,7.652780385959781,9.028332443780648,8.327336513055005,8.218005721892737,NA,8.227414368884059
2017-12-01,2017,12,1,NA,NA,NA,NA,8.067727868966898,7.657054011530862,8.317943192755136,8.118585353149989,8.14692558624545,8.198524853504875,NA,8.067727868966898
2017-12-02,2017,12,2,NA,NA,NA,NA,8.08631066894812,7.683055221470548,8.623653984583488,7.889899983938973,8.19203970402467,8.148906853132996,NA,8.08631066894812
2017-12-03,2017,12,3,NA,NA,NA,NA,8.079738200487704,7.605051913026141,8.448564793892839,7.786053761621717,8.25971141849621,8.108023954495003,NA,8.079738200487704
2017-12-04,2017,12,4,NA,NA,NA,NA,7.994313081095883,7.607651967498677,8.462762679488135,7.7065351434134755,8.113090266812385,8.03649451323189,NA,7.994313081095883
2017-12-05,2017,12,5,NA,NA,NA,NA,8.0588061854795,7.5816507569349625,8.4159091665263,7.640827305740612,8.25971141849621,8.01311346047741,NA,8.0588061854795
2017-12-06,2017,12,6,NA,NA,NA,NA,8.08257228961726,7.605051739546232,8.410466540338344,7.895218330621616,8.29354673792927,8.125554013907028,NA,8.08257228961726
2017-12-07,2017,12,7,NA,NA,NA,NA,7.972932272322738,7.49844672113329,8.102961184154868,NA,8.011583232907785,8.028250455765054,NA,7.972932272322738
2017-12-08,2017,12,8,NA,NA,NA,NA,7.74030891729635,7.420443264170113,8.020570102888144,NA,7.955190316782406,7.801394079732615,NA,7.74030891729635
2017-12-09,2017,12,9,NA,NA,NA,NA,7.491188317299032,7.293037638993089,7.977782027539431,NA,7.910076199003185,7.508208250471122,NA,7.491188317299032
2017-12-10,2017,12,10,NA,NA,NA,NA,7.417295928436978,7.303438103374471,7.923356077086755,NA,7.774733845665521,7.517002908984607,NA,7.417295928436978
2017-12-11,2017,12,11,NA,NA,NA,NA,7.509834150913588,7.264436275360343,6.995048836569476,NA,7.650670290674015,7.615136971229752,NA,7.509834150913588
2017-12-12,2017,12,12,NA,NA,NA,NA,7.501545228130053,7.261836147252452,6.6280219702464995,NA,7.695784408453236,7.604884184173355,NA,7.501545228130053
2017-12-13,2017,12,13,NA,NA,NA,NA,7.469722940777997,7.157379122750596,6.913757392627456,NA,7.402542105085591,7.568265509531974,NA,7.469722940777997
2017-12-14,2017,12,14,NA,NA,NA,NA,7.09177327530214,7.02782545374021,7.210378197145533,NA,6.838615095042618,7.2208980150920326,NA,7.09177327530214
2017-12-15,2017,12,15,NA,NA,NA,NA,7.046061769281797,6.8302163109914025,6.9300852192868465,NA,6.770943918373787,7.166638475051849,NA,7.046061769281797
2017-12-16,2017,12,16,NA,NA,NA,NA,6.88719761831383,6.809415407189778,6.842193466055367,NA,6.477701615006142,7.0257582890637105,NA,6.88719761831383
2017-12-17,2017,12,17,NA,NA,NA,NA,6.685487567271745,6.757413060945764,6.655235153090768,NA,6.173181051095045,6.827498473561758,NA,6.685487567271745
2017-12-18,2017,12,18,NA,NA,NA,NA,6.641831927446325,6.630007337172246,6.644349952619337,NA,6.443866295573078,6.78489743087028,NA,6.641831927446325
2017-12-19,2017,12,19,NA,NA,NA,NA,6.561527078577705,6.715811104823744,6.636186104170245,NA,6.556651590021133,6.718758398247288,NA,6.561527078577705
2017-12-20,2017,12,20,NA,NA,NA,NA,6.5274016392384135,6.715811104823744,6.396712251771929,NA,6.263409286653488,6.683473252370047,NA,6.5274016392384135
2017-12-21,2017,12,21,NA,NA,NA,NA,6.344368938627553,6.593605650370609,6.3477292778624665,NA,6.09423161388276,6.508454825752637,NA,6.344368938627553
2017-12-22,2017,12,22,NA,NA,NA,NA,6.2172325245616396,6.487000817294117,6.257926659447808,NA,6.0829528155366015,6.387769657949666,NA,6.2172325245616396
2017-12-23,2017,12,23,NA,NA,NA,NA,6.107410964698712,6.48180058541544,6.094649664513737,NA,6.297245143889256,6.267015502776568,NA,6.107410964698712
2017-12-24,2017,12,24,NA,NA,NA,NA,5.680384766930634,6.4661998142719685,5.549870273645805,NA,6.2408522277638765,5.800654363535112,NA,5.680384766930634
2017-12-25,2017,12,25,NA,NA,NA,NA,5.443029196237681,6.40899703770823,5.84156951914406,NA,5.891217546073557,5.613353423515283,NA,5.443029196237681
2017-12-26,2017,12,26,NA,NA,NA,NA,5.6456750542977385,6.286791583255095,6.2606479725417845,NA,5.688204016067063,5.796514679484341,NA,5.6456750542977385
2017-12-27,2017,12,27,NA,NA,NA,NA,5.089143832472665,6.112583609078036,5.48316962978353,NA,5.473911687714407,5.284958141637548,NA,5.089143832472665
2017-12-28,2017,12,28,NA,NA,NA,NA,5.183051824289051,5.966977010390262,5.045520535673113,NA,5.4287975699351865,5.395945744374101,NA,5.183051824289051
2017-12-29,2017,12,29,NA,NA,NA,NA,5.073264205613305,5.7563673987098145,4.716510405004942,NA,5.237062300472143,5.299776255015002,NA,5.073264205613305
2017-12-30,2017,12,30,NA,NA,NA,NA,5.058545852229613,5.647162437525427,5.574882743423888,NA,5.06788408989871,5.280546558335487,NA,5.058545852229613
2017-12-31,2017,12,31,NA,NA,NA,NA,4.84215381336153,5.644562321274076,5.003412210088872,NA,4.797199383223381,5.082002425947671,NA,4.84215381336153
2018-01-01,2018,1,1,NA,NA,NA,NA,4.511028343591288,5.513620402337844,4.6098032932452355,NA,4.523196874809452,4.651092623870284,NA,4.511028343591288
