YY,MM,DD,AverageTemp
2012,7,20,9.9895
2012,7,21,10.048604166666667
2012,7,22,10.019270833333334
2012,7,23,9.512416666666667
2012,7,24,9.072854166666668
2012,7,25,9.059979166666666
2012,7,26,9.4516875
2012,7,27,9.501270833333333
2012,7,28,9.75625
2012,7,29,10.158166666666666
2012,7,30,10.409354166666667
2012,7,31,10.101333333333333
2012,8,1,9.876333333333333
2012,8,2,9.804604166666667
2012,8,3,9.953979166666667
2012,8,4,9.9168125
2012,8,5,10.330291666666668
2012,8,6,9.6284375
2012,8,7,10.234458333333333
2012,8,8,10.2189375
2012,8,9,9.925458333333333
2012,8,10,9.829020833333333
2012,8,11,9.863104166666666
2012,8,12,9.7593125
2012,8,13,9.745125
2012,8,14,10.143166666666668
2012,8,15,10.729770833333333
2012,8,16,10.6620625
2012,8,17,10.880354166666667
2012,8,18,10.628520833333333
2012,8,19,10.588875
2012,8,20,10.657020833333334
2012,8,21,10.199
2012,8,22,10.2570625
2012,8,23,10.3456875
2012,8,24,10.2054375
2012,8,25,10.5050625
2012,8,26,10.189229166666667
2012,8,27,10.3583125
2012,8,28,10.095
2012,8,29,10.382770833333334
2012,8,30,10.931
2012,8,31,10.265395833333333
2012,9,1,10.8045625
2012,9,2,10.7220625
2012,9,3,9.92975
2012,9,4,9.976604166666666
2012,9,5,10.258291666666667
2012,9,6,10.419041666666667
2012,9,7,10.8233125
2012,9,8,10.478770833333334
2012,9,9,10.266833333333333
2012,9,10,10.19825
2012,9,11,11.214458333333333
2012,9,12,11.808125
2012,9,13,11.237854166666667
2012,9,14,10.458708333333334
2012,9,15,10.1674375
2012,9,16,10.476458333333333
2012,9,17,11.9833125
2012,9,18,11.723270833333334
2012,9,19,10.525
2012,9,20,11.298520833333333
2012,9,21,11.631979166666667
2012,9,22,12.458083333333333
2012,9,23,11.840229166666667
2012,9,24,12.115416666666667
2012,9,25,12.537916666666666
2012,9,26,12.057645833333334
2012,9,27,11.653333333333334
2012,9,28,12.006104166666667
2012,9,29,13.542625
2012,9,30,14.030625
2012,10,1,12.397333333333334
2012,10,2,11.803333333333333
2012,10,3,12.124083333333333
2012,10,4,12.555020833333334
2012,10,5,12.517979166666667
2012,10,6,11.909291666666666
2012,10,7,11.394458333333333
2012,10,8,11.508208333333334
2012,10,9,12.39075
2012,10,10,12.752041666666667
2012,10,11,10.966145833333334
2012,10,12,10.671854166666666
2012,10,13,11.283333333333333
2012,10,14,11.752625
2012,10,15,11.265604166666666
2012,10,16,10.648833333333334
2012,10,17,10.755854166666667
2012,10,18,11.155958333333333
2012,10,19,11.5405
2012,10,20,11.347854166666666
2012,10,21,10.5351875
2012,10,22,10.200125
2012,10,23,10.266666666666666
2012,10,24,11.072333333333333
2012,10,25,11.452541666666667
2012,10,26,11.289791666666666
2012,10,27,10.9900625
2012,10,28,11.805291666666667
2012,10,29,12.697645833333333
2012,10,30,12.483625
2012,10,31,12.362916666666667
2012,11,1,12.259500000000001
2012,11,2,12.135979166666667
2012,11,3,12.044604166666666
2012,11,4,11.868333333333334
2012,11,5,11.656104166666667
2012,11,6,11.3745625
2012,11,7,11.2209375
2012,11,8,11.059395833333333
2012,11,9,11.008270833333334
2012,11,10,10.883270833333334
2012,11,11,10.828375
2012,11,12,10.900541666666667
2012,11,13,10.876208333333333
2012,11,14,10.736708333333333
2012,11,15,10.51375
2012,11,16,10.477041666666667
2012,11,17,10.361166666666666
2012,11,18,10.067791666666666
2012,11,19,10.025645833333334
2012,11,20,9.959354166666667
2012,11,21,9.893375
2012,11,22,9.902041666666667
2012,11,23,10.018333333333333
2012,11,24,10.035145833333333
2012,11,25,9.824270833333333
2012,11,26,9.887791666666667
2012,11,27,9.9589375
2012,11,28,9.775541666666667
2012,11,29,9.504458333333334
2012,11,30,9.299458333333334
2012,12,1,9.203125
2012,12,2,9.1745625
2012,12,3,9.297166666666667
2012,12,4,9.164270833333333
2012,12,5,9.513125
2012,12,6,9.221083333333333
2012,12,7,8.76225
2012,12,8,9.527333333333333
2012,12,9,9.601416666666667
2012,12,10,9.4598125
2012,12,11,9.498916666666666
2012,12,12,9.325666666666667
2012,12,13,9.2919375
2012,12,14,9.141416666666666
2012,12,15,9.137166666666667
2012,12,16,8.738979166666667
2012,12,17,8.41475
2012,12,18,8.527229166666666
2012,12,19,8.64425
2012,12,20,8.9925625
2012,12,21,8.4201875
2012,12,22,8.587270833333333
2012,12,23,8.341770833333333
2012,12,24,8.41325
2012,12,25,8.553708333333333
2012,12,26,8.375541666666667
2012,12,27,7.927041666666667
2012,12,28,8.3443125
2012,12,29,8.148333333333333
2012,12,30,7.673395833333333
2012,12,31,7.199770833333333
2013,1,1,7.4965
2013,1,2,7.017854166666667
2013,1,3,6.351791666666666
2013,1,4,6.043125
2013,1,5,6.381645833333334
2013,1,6,6.3509375
2013,1,7,6.429166666666666
2013,1,8,6.927375
2013,1,9,6.8784375
2013,1,10,6.355229166666667
2013,1,11,6.058041666666667
2013,1,12,6.098875
2013,1,13,5.9384375
2013,1,14,6.087875
2013,1,15,6.253020833333333
2013,1,16,6.298041666666666
2013,1,17,6.599520833333333
2013,1,18,6.47475
2013,1,19,6.2503125
2013,1,20,6.2651666666666666
2013,1,21,6.146875
2013,1,22,5.538104166666667
2013,1,23,4.869354166666667
2013,1,24,4.041291666666667
2013,1,25,3.6181666666666668
2013,1,26,3.9507291666666666
2013,1,27,4.445833333333334
2013,1,28,4.442083333333334
2013,1,29,4.511958333333333
2013,1,30,4.822395833333333
2013,1,31,4.957645833333333
2013,2,1,4.891479166666667
2013,2,2,4.7205
2013,2,3,4.605666666666667
2013,2,4,4.1576458333333335
2013,2,5,4.452729166666667
2013,2,6,4.576229166666667
2013,2,7,4.2993958333333335
2013,2,8,4.2539375
2013,2,9,4.446416666666667
2013,2,10,4.5352500000000004
2013,2,11,4.457458333333333
2013,2,12,4.687833333333334
2013,2,13,4.5530625
2013,2,14,4.4924583333333334
2013,2,15,4.3211458333333335
2013,2,16,4.367333333333334
2013,2,17,4.22575
2013,2,18,3.651875
2013,2,19,4.103729166666667
2013,2,20,4.123854166666667
2013,2,21,4.014583333333333
2013,2,22,3.6714375
2013,2,23,3.8339791666666665
2013,2,24,3.9053750000000003
2013,2,25,3.947020833333333
2013,2,26,4.053791666666667
2013,2,27,4.152229166666667
2013,2,28,4.3435
2013,3,1,4.406333333333333
2013,3,2,4.4431666666666665
2013,3,3,4.4345
2013,3,4,4.445875
2013,3,5,4.373291666666667
2013,3,6,4.2947500000000005
2013,3,7,4.4187916666666665
2013,3,8,4.3380833333333335
2013,3,9,4.271458333333333
2013,3,10,4.360291666666667
2013,3,11,4.46375
2013,3,12,4.4995
2013,3,13,4.53525
2013,3,14,4.5357916666666664
2013,3,15,4.404166666666667
2013,3,16,4.321291666666667
2013,3,17,4.299083333333333
2013,3,18,4.2376875
2013,3,19,3.9277291666666665
2013,3,20,3.8410625
2013,3,21,3.7967916666666666
2013,3,22,3.8152083333333335
2013,3,23,3.942645833333333
2013,3,24,3.9223958333333333
2013,3,25,3.9945
2013,3,26,3.9923125
2013,3,27,3.9572083333333334
2013,3,28,4.0651875
2013,3,29,4.149416666666667
2013,3,30,4.102645833333334
2013,3,31,4.145104166666667
2013,4,1,4.1369375
2013,4,2,4.119479166666667
2013,4,3,4.107958333333333
2013,4,4,4.1789375
2013,4,5,4.236583333333334
2013,4,6,4.323458333333334
2013,4,7,4.546083333333334
2013,4,8,4.643041666666667
2013,4,9,4.724291666666667
2013,4,10,4.8269375
2013,4,11,4.887645833333333
2013,4,12,5.162520833333333
2013,4,13,5.43775
2013,4,14,5.45
2013,4,15,5.464416666666667
2013,4,16,5.4755
2013,4,17,5.219145833333333
2013,4,18,5.2568125
2013,4,19,5.2939791666666665
2013,4,20,5.280479166666667
2013,4,21,5.26675
2013,4,22,5.699520833333334
2013,4,23,6.414916666666667
2013,4,24,6.760416666666667
2013,4,25,6.530375
2013,4,26,6.698895833333333
2013,4,27,6.894708333333333
2013,4,28,6.966458333333334
2013,4,29,6.8038541666666665
2013,4,30,6.727145833333333
2013,5,1,6.563229166666667
2013,5,2,6.603354166666667
2013,5,3,7.646916666666667
2013,5,4,8.513583333333333
2013,5,5,9.051729166666666
2013,5,6,9.122666666666667
2013,5,7,8.289083333333334
2013,5,8,7.304354166666666
2013,5,9,6.870895833333333
2013,5,10,6.589875
2013,5,11,6.755541666666667
2013,5,12,6.5516875
2013,5,13,6.372583333333333
2013,5,14,6.7392916666666665
2013,5,15,7.1915625
2013,5,16,6.549041666666667
2013,5,17,6.286645833333333
2013,5,18,6.431229166666666
2013,5,19,6.318375
2013,5,20,6.1388125
2013,5,21,6.2651875
2013,5,22,6.86025
2013,5,23,7.140208333333333
2013,5,24,7.2182916666666666
2013,5,25,8.083770833333332
2013,5,26,8.910645833333334
2013,5,27,10.129041666666668
2013,5,28,9.774833333333333
2013,5,29,9.365208333333333
2013,5,30,9.035854166666667
2013,5,31,8.8724375
2013,6,1,8.673729166666666
2013,6,2,7.846854166666667
2013,6,3,7.3294375
2013,6,4,7.1624375
2013,6,5,7.523791666666667
2013,6,6,7.769083333333334
2013,6,7,7.3825625
2013,6,8,8.428583333333334
2013,6,9,9.366833333333334
2013,6,10,9.911708333333333
2013,6,11,11.718770833333334
2013,6,12,10.90325
2013,6,13,11.047145833333333
2013,6,14,12.4605
2013,6,15,11.1845
2013,6,16,9.218375
2013,6,17,8.057020833333333
2013,6,18,8.245166666666666
2013,6,19,8.765479166666667
2013,6,20,8.3995
2013,6,21,8.053583333333334
2013,6,22,8.290645833333333
2013,6,23,8.260666666666667
2013,6,24,8.129083333333334
2013,6,25,8.2581875
2013,6,26,8.7766875
2013,6,27,9.258791666666667
2013,6,28,9.553916666666666
2013,6,29,8.853666666666667
2013,6,30,9.150083333333333
2013,7,1,9.162708333333333
2013,7,2,8.9889375
2013,7,3,9.335541666666666
2013,7,4,8.966166666666666
2013,7,5,9.024375
2013,7,6,9.0544375
2013,7,7,8.999791666666667
2013,7,8,9.059
2013,7,9,9.183125
2013,7,10,9.186083333333334
2013,7,11,9.030270833333333
2013,7,12,10.19575
2013,7,13,10.418875
2013,7,14,9.751395833333333
2013,7,15,9.489604166666666
2013,7,16,9.365541666666667
2013,7,17,9.0700625
2013,7,18,8.793791666666667
2013,7,19,9.105708333333334
2013,7,20,9.004791666666666
2013,7,21,9.250416666666666
2013,7,22,9.272354166666666
2013,7,23,8.941041666666667
2013,7,24,9.280416666666667
2013,7,25,11.6169375
2013,7,26,13.710729166666667
2013,7,27,12.360875
2013,7,28,11.38475
2013,7,29,11.262583333333334
2013,7,30,10.914916666666667
2013,7,31,11.131583333333333
2013,8,1,10.762291666666666
2013,8,2,10.276479166666666
2013,8,3,9.857833333333334
2013,8,4,10.040979166666666
2013,8,5,10.298916666666667
2013,8,6,11.329958333333334
2013,8,7,10.003333333333334
2013,8,8,9.379833333333334
2013,8,9,9.202395833333334
2013,8,10,8.923416666666666
2013,8,11,9.048416666666666
2013,8,12,9.423666666666668
2013,8,13,9.304083333333333
2013,8,14,9.060458333333333
2013,8,15,9.1908125
2013,8,16,9.604645833333333
2013,8,17,9.189583333333333
2013,8,18,9.106708333333334
2013,8,19,8.956520833333334
2013,8,20,8.989854166666667
2013,8,21,9.6686875
2013,8,22,9.672354166666667
2013,8,23,9.574604166666667
2013,8,24,10.3435
2013,8,25,10.379916666666666
2013,8,26,9.713520833333334
2013,8,27,9.697000000000001
2013,8,28,10.284625
2013,8,29,10.642395833333333
2013,8,30,10.417791666666666
2013,8,31,10.386270833333333
2013,9,1,10.534729166666667
2013,9,2,10.4998125
2013,9,3,10.0598125
2013,9,4,9.852520833333333
2013,9,5,10.820145833333333
2013,9,6,11.4965
2013,9,7,11.184354166666667
2013,9,8,10.472833333333334
2013,9,9,11.715916666666667
2013,9,10,10.630166666666666
2013,9,11,10.076229166666666
2013,9,12,9.808041666666666
2013,9,13,9.7005625
2013,9,14,9.756770833333333
2013,9,15,10.569020833333333
2013,9,16,10.382833333333334
2013,9,17,13.423958333333333
2013,9,18,12.0990625
2013,9,19,11.4966875
2013,9,20,11.693604166666667
2013,9,21,10.776375
2013,9,22,10.4189375
2013,9,23,10.314979166666667
2013,9,24,11.936937499999999
2013,9,25,12.403875
2013,9,26,12.465895833333333
2013,9,27,12.932770833333333
2013,9,28,12.877020833333333
2013,9,29,12.7729375
2013,9,30,12.107708333333333
2013,10,1,11.812458333333334
2013,10,2,11.602604166666667
2013,10,3,11.454854166666667
2013,10,4,11.834625
2013,10,5,11.916958333333334
2013,10,6,13.102166666666667
2013,10,7,12.403395833333333
2013,10,8,11.403479166666667
2013,10,9,13.167229166666667
2013,10,10,13.458395833333334
2013,10,11,13.8896875
2013,10,12,14.6195
2013,10,13,14.819708333333333
2013,10,14,14.6473125
2013,10,15,13.407625
2013,10,16,13.556666666666667
2013,10,17,13.074270833333333
2013,10,18,11.913770833333334
2013,10,19,11.3351875
2013,10,20,11.34725
2013,10,21,10.845708333333333
2013,10,22,10.9014375
2013,10,23,10.840291666666667
2013,10,24,10.741604166666667
2013,10,25,10.518916666666668
2013,10,26,10.676416666666666
2013,10,27,10.431520833333334
2013,10,28,10.497729166666666
2013,10,29,10.556354166666667
2013,10,30,10.54425
2013,10,31,10.5325
2013,11,1,10.578604166666667
2013,11,2,10.482979166666667
2013,11,3,10.576083333333333
2013,11,4,10.936083333333334
2013,11,5,11.1325625
2013,11,6,11.016854166666667
2013,11,7,10.691833333333333
2013,11,8,10.427416666666668
2013,11,9,10.277854166666666
2013,11,10,10.104708333333333
2013,11,11,9.980333333333332
2013,11,12,9.786916666666666
2013,11,13,9.589270833333334
2013,11,14,9.519958333333333
2013,11,15,9.535333333333334
2013,11,16,9.538895833333333
2013,11,17,9.551208333333333
2013,11,18,9.547625
2013,11,19,9.357958333333332
2013,11,20,9.332208333333334
2013,11,21,9.444833333333333
2013,11,22,9.4613125
2013,11,23,9.42275
2013,11,24,8.771458333333333
2013,11,25,8.708020833333332
2013,11,26,8.891125
2013,11,27,8.848104166666667
2013,11,28,8.6573125
2013,11,29,8.457375
2013,11,30,8.243770833333333
2013,12,1,8.189770833333334
2013,12,2,8.061145833333333
2013,12,3,7.8976041666666665
2013,12,4,7.722770833333334
2013,12,5,7.50075
2013,12,6,7.558104166666666
2013,12,7,7.663291666666667
2013,12,8,7.4160208333333335
2013,12,9,7.2235
2013,12,10,7.147291666666667
2013,12,11,7.063125
2013,12,12,7.120020833333333
2013,12,13,7.063583333333333
2013,12,14,6.383375
2013,12,15,6.255520833333334
2013,12,16,6.313958333333334
2013,12,17,6.091958333333333
2013,12,18,5.2031875
2013,12,19,6.025645833333333
2013,12,20,6.152645833333334
2013,12,21,5.977083333333334
2013,12,22,6.386791666666666
2013,12,23,6.568375
2013,12,24,6.1085625
2013,12,25,5.568895833333333
2013,12,26,5.680854166666666
2013,12,27,6.0345
2013,12,28,5.8714375
2013,12,29,5.916458333333333
2013,12,30,5.91375
2013,12,31,5.615666666666667
2014,1,1,6.116270833333333
2014,1,2,5.481354166666667
2014,1,3,4.816895833333334
2014,1,4,4.4138125
2014,1,5,4.382875
2014,1,6,4.73825
2014,1,7,4.607291666666667
2014,1,8,4.607833333333334
2014,1,9,4.324
2014,1,10,4.2132708333333335
2014,1,11,4.0858125
2014,1,12,4.381854166666667
2014,1,13,4.6089166666666666
2014,1,14,4.53525
2014,1,15,4.641395833333333
2014,1,16,4.667958333333333
2014,1,17,4.694458333333333
2014,1,18,4.7571666666666665
2014,1,19,4.485416666666667
2014,1,20,4.375791666666666
2014,1,21,4.478583333333333
2014,1,22,3.9175625
2014,1,23,3.8818125
2014,1,24,3.5864583333333333
2014,1,25,3.3853333333333335
2014,1,26,3.4825208333333335
2014,1,27,2.8105416666666665
2014,1,28,2.5669583333333335
2014,1,29,3.162375
2014,1,30,3.0954166666666665
2014,1,31,3.365666666666667
2014,2,1,3.2947083333333333
2014,2,2,3.324375
2014,2,3,3.2853541666666666
2014,2,4,3.1412916666666666
2014,2,5,2.8959375
2014,2,6,2.769604166666667
2014,2,7,2.453375
2014,2,8,2.474375
2014,2,9,2.4375625
2014,2,10,2.201020833333333
2014,2,11,2.1705208333333332
2014,2,12,1.9585625
2014,2,13,1.9640208333333333
2014,2,14,2.537166666666667
2014,2,15,3.052208333333333
2014,2,16,2.682958333333333
2014,2,17,2.4587291666666666
2014,2,18,2.447604166666667
2014,2,19,2.553916666666667
2014,2,20,2.548354166666667
2014,2,21,2.5189375
2014,2,22,2.588041666666667
2014,2,23,2.6332291666666667
2014,2,24,2.7153125
2014,2,25,2.6968541666666668
2014,2,26,2.5428125
2014,2,27,2.3926041666666666
2014,2,28,2.179145833333333
2014,3,1,1.9971666666666668
2014,3,2,2.0033541666666665
2014,3,3,2.0329166666666665
2014,3,4,1.9388333333333334
2014,3,5,1.9146875
2014,3,6,1.9146875
2014,3,7,1.9686875
2014,3,8,2.0023958333333334
2014,3,9,2.1269375
2014,3,10,2.261875
2014,3,11,2.3908125
2014,3,12,2.4131666666666667
2014,3,13,2.432541666666667
2014,3,14,2.339541666666667
2014,3,15,2.4068541666666667
2014,3,16,2.4955625
2014,3,17,2.4292291666666666
2014,3,18,2.4543125
2014,3,19,2.5479166666666666
2014,3,20,2.6070416666666665
2014,3,21,2.6041875
2014,3,22,2.6414375
2014,3,23,2.6342291666666666
2014,3,24,2.6566875000000003
2014,3,25,2.6307708333333335
2014,3,26,2.6592708333333333
2014,3,27,2.58525
2014,3,28,2.633770833333333
2014,3,29,2.7192291666666666
2014,3,30,2.9080416666666666
2014,3,31,2.9431458333333333
2014,4,1,2.9646875
2014,4,2,3.0735833333333336
2014,4,3,3.077
2014,4,4,3.1194375
2014,4,5,3.1056041666666667
2014,4,6,3.2041458333333335
2014,4,7,3.2411666666666665
2014,4,8,3.2974583333333336
2014,4,9,3.229604166666667
2014,4,10,3.2941666666666665
2014,4,11,3.3172708333333336
2014,4,12,3.2979166666666666
2014,4,13,3.2417291666666666
2014,4,14,3.2698750000000003
2014,4,15,3.506625
2014,4,16,3.4440416666666667
2014,4,17,3.73625
2014,4,18,4.0847291666666665
2014,4,19,4.32725
2014,4,20,4.533625
2014,4,21,4.396583333333333
2014,4,22,4.1401875
2014,4,23,3.979645833333333
2014,4,24,3.9308541666666668
2014,4,25,4.473791666666667
2014,4,26,4.901625
2014,4,27,4.9679166666666665
2014,4,28,5.1194375
2014,4,29,5.486958333333333
2014,4,30,5.461708333333333
2014,5,1,5.511041666666667
2014,5,2,5.459020833333334
2014,5,3,5.4478333333333335
2014,5,4,5.410916666666667
2014,5,5,5.3417916666666665
2014,5,6,5.489583333333333
2014,5,7,5.527
2014,5,8,5.421208333333333
2014,5,9,4.976458333333333
2014,5,10,4.830375
2014,5,11,4.738125
2014,5,12,5.047375
2014,5,13,5.8215625
2014,5,14,5.297229166666667
2014,5,15,5.108583333333334
2014,5,16,5.095958333333333
2014,5,17,5.1049375
2014,5,18,4.874625
2014,5,19,4.987208333333333
2014,5,20,6.146208333333333
2014,5,21,6.143770833333333
2014,5,22,5.956833333333333
2014,5,23,5.810770833333334
2014,5,24,6.249395833333334
2014,5,25,5.732916666666667
2014,5,26,5.227604166666667
2014,5,27,5.587
2014,5,28,8.19575
2014,5,29,8.708166666666667
2014,5,30,7.03625
2014,5,31,6.882104166666666
2014,6,1,7.287354166666667
2014,6,2,6.489645833333333
2014,6,3,5.9956875
2014,6,4,6.109
2014,6,5,6.179166666666667
2014,6,6,6.655625
2014,6,7,7.2410625
2014,6,8,8.034208333333334
2014,6,9,7.274229166666666
2014,6,10,7.090791666666667
2014,6,11,7.6628125
2014,6,12,7.160229166666666
2014,6,13,7.289375
2014,6,14,7.032
2014,6,15,7.378583333333333
2014,6,16,8.8293125
2014,6,17,7.918145833333333
2014,6,18,7.687166666666666
2014,6,19,7.7513421052631575
2014,6,20,8.311479166666667
2014,6,21,8.2079375
2014,6,22,8.393875
2014,6,23,8.038916666666667
2014,6,24,7.594875
2014,6,25,7.3104375
2014,6,26,7.1535
2014,6,27,7.286395833333334
2014,6,28,7.593770833333333
2014,6,29,7.6439375
2014,6,30,7.652479166666667
2014,7,1,7.406645833333333
2014,7,2,7.4442916666666665
2014,7,3,7.2155
2014,7,4,7.1037083333333335
2014,7,5,7.4091458333333335
2014,7,6,8.219020833333333
2014,7,7,7.7385625
2014,7,8,6.9766875
2014,7,9,6.687125
2014,7,10,6.6659375
2014,7,11,6.805625
2014,7,12,6.922395833333333
2014,7,13,6.751375
2014,7,14,6.644270833333334
2014,7,15,6.6459166666666665
2014,7,16,6.9109375
2014,7,17,7.176041666666666
2014,7,18,7.259520833333333
2014,7,19,7.4519166666666665
2014,7,20,7.638583333333333
2014,7,21,8.217020833333333
2014,7,22,8.207520833333334
2014,7,23,8.079291666666666
2014,7,24,8.4236458333333335
2014,7,25,8.635291666666667
2014,7,26,8.359916666666667
2014,7,27,8.0430625
2014,7,28,7.7689375
2014,7,29,7.5155625
2014,7,30,7.547083333333333
2014,7,31,7.927020833333334
2014,8,1,7.9716875
2014,8,2,7.8309999999999995
2014,8,3,8.072125
2014,8,4,8.476666666666667
2014,8,5,8.842041666666667
2014,8,6,8.748833333333334
2014,8,7,9.057833333333333
2014,8,8,9.623833333333334
2014,8,9,10.079145833333333
2014,8,10,9.663
2014,8,11,9.610416666666667
2014,8,12,9.415708333333333
2014,8,13,10.222520833333334
2014,8,14,8.427104166666666
2014,8,15,9.203770833333333
2014,8,16,10.804916666666667
2014,8,17,11.425333333333333
2014,8,18,11.33475
2014,8,19,11.268666666666666
2014,8,20,10.29775
2014,8,21,9.7668125
2014,8,22,10.121104166666667
2014,8,23,11.267854166666666
2014,8,24,11.001458333333334
2014,8,25,10.713125
2014,8,26,10.375229166666667
2014,8,27,9.467916666666667
2014,8,28,9.350208333333333
2014,8,29,10.3181875
2014,8,30,9.9180625
2014,8,31,8.815916666666666
2014,9,1,8.502583333333334
2014,9,2,8.8286875
2014,9,3,8.767166666666666
2014,9,4,9.2748125
2014,9,5,9.220604166666666
2014,9,6,9.0726875
2014,9,7,9.511854166666668
2014,9,8,10.34925
2014,9,9,10.8535
2014,9,10,9.620395833333333
2014,9,11,10.469083333333334
2014,9,12,10.543395833333333
2014,9,13,12.988041666666666
2014,9,14,12.212604166666667
2014,9,15,13.930604166666667
2014,9,16,14.00025
2014,9,17,13.917729166666668
2014,9,18,13.733541666666667
2014,9,19,14.61375
2014,9,20,13.471854166666667
2014,9,21,11.051791666666666
2014,9,22,10.1490625
2014,9,23,9.996020833333333
2014,9,24,10.769375
2014,9,25,10.878479166666667
2014,9,26,10.689458333333333
2014,9,27,10.433291666666667
2014,9,28,10.3336875
2014,9,29,10.095708333333333
2014,9,30,13.631604166666667
2014,10,1,14.977375
2014,10,2,15.229645833333333
2014,10,3,15.295541666666667
2014,10,4,15.1096875
2014,10,5,14.821458333333334
2014,10,6,14.536395833333334
2014,10,7,14.178854166666667
2014,10,8,12.0281875
2014,10,9,10.4529375
2014,10,10,10.398708333333333
2014,10,11,11.010520833333333
2014,10,12,11.856604166666667
2014,10,13,12.134395833333333
2014,10,14,11.251083333333334
2014,10,15,10.859979166666667
2014,10,16,10.748770833333333
2014,10,17,10.540291666666667
2014,10,18,10.087604166666667
2014,10,19,10.0473125
2014,10,20,10.506625
2014,10,21,11.763520833333333
2014,10,22,12.403458333333333
2014,10,23,13.0384375
2014,10,24,12.5105625
2014,10,25,12.430916666666667
2014,10,26,12.325583333333334
2014,10,27,12.281729166666667
2014,10,28,12.2625
2014,10,29,12.220229166666666
2014,10,30,12.186458333333334
2014,10,31,12.1864375
2014,11,1,12.2026875
2014,11,2,11.977041666666667
2014,11,3,11.649375000000001
2014,11,4,11.5394375
2014,11,5,11.492666666666667
2014,11,6,11.471354166666668
2014,11,7,11.3329375
2014,11,8,11.0453125
2014,11,9,11.020979166666667
2014,11,10,10.998979166666667
2014,11,11,11.046270833333333
2014,11,12,11.0543125
2014,11,13,10.978770833333334
2014,11,14,10.93975
2014,11,15,10.6663125
2014,11,16,10.505604166666668
2014,11,17,10.4921875
2014,11,18,10.410187500000001
2014,11,19,10.153354166666666
2014,11,20,10.049520833333334
2014,11,21,9.699916666666667
2014,11,22,9.4526875
2014,11,23,9.439208333333333
2014,11,24,9.489125
2014,11,25,9.5953125
2014,11,26,9.764083333333334
2014,11,27,9.454354166666667
2014,11,28,9.303791666666667
2014,11,29,8.779791666666666
2014,11,30,9.3000625
2014,12,1,9.781020833333333
2014,12,2,9.3459375
2014,12,3,9.201270833333334
2014,12,4,9.220395833333333
2014,12,5,8.9514375
2014,12,6,8.94725
2014,12,7,8.759166666666667
2014,12,8,8.241520833333334
2014,12,9,8.4645
2014,12,10,8.771104166666667
2014,12,11,8.668729166666667
2014,12,12,8.711083333333333
2014,12,13,8.651020833333334
2014,12,14,8.466666666666667
2014,12,15,8.38825
2014,12,16,8.2005625
2014,12,17,8.1918125
2014,12,18,8.2259375
2014,12,19,8.088729166666667
2014,12,20,7.970979166666667
2014,12,21,7.432604166666667
2014,12,22,7.2849375
2014,12,23,7.2628125
2014,12,24,7.0542291666666666
2014,12,25,6.968020833333333
2014,12,26,7.095875
2014,12,27,7.1205
2014,12,28,7.150333333333333
2014,12,29,7.254583333333334
2014,12,30,7.065104166666667
2014,12,31,7.048291666666667
2015,1,1,6.8453125
2015,1,2,7.3144583333333335
2015,1,3,7.060833333333333
2015,1,4,6.954166666666667
2015,1,5,6.924979166666667
2015,1,6,6.800458333333333
2015,1,7,6.606354166666667
2015,1,8,6.311208333333333
2015,1,9,6.164291666666667
2015,1,10,5.927770833333334
2015,1,11,5.897958333333333
2015,1,12,5.791854166666667
2015,1,13,5.601020833333333
2015,1,14,5.1313125
2015,1,15,4.8833125
2015,1,16,4.5146875
2015,1,17,4.038145833333333
2015,1,18,4.319270833333333
2015,1,19,4.730895833333333
2015,1,20,4.948520833333333
2015,1,21,4.92275
2015,1,22,4.806479166666667
2015,1,23,4.698291666666667
2015,1,24,4.52225
2015,1,25,4.4734791666666665
2015,1,26,3.98525
2015,1,27,4.469708333333333
2015,1,28,4.474583333333333
2015,1,29,4.234583333333333
2015,1,30,4.270291666666667
2015,1,31,3.5862083333333334
2015,2,1,3.5078958333333334
2015,2,2,3.4886041666666667
2015,2,3,3.3870416666666667
2015,2,4,2.7527291666666667
2015,2,5,2.95275
2015,2,6,2.372375
2015,2,7,2.2722291666666665
2015,2,8,2.4753125
2015,2,9,2.6171458333333333
2015,2,10,3.082666666666667
2015,2,11,2.5494166666666667
2015,2,12,2.4766666666666666
2015,2,13,2.0346875
2015,2,14,1.5605416666666667
2015,2,15,1.5321666666666667
2015,2,16,0.6475625
2015,2,17,1.2399375
2015,2,18,0.9090833333333334
2015,2,19,0.9040208333333334
2015,2,20,1.0024791666666666
2015,2,21,1.1776041666666666
2015,2,22,1.7873541666666666
2015,2,23,1.6509583333333333
2015,2,24,1.1930833333333333
2015,2,25,0.98325
2015,2,26,0.8342916666666667
2015,2,27,0.5847708333333334
2015,2,28,0.6746666666666666
2015,3,1,0.7056041666666667
2015,3,2,0.7827500000000001
2015,3,3,0.4760416666666667
2015,3,4,0.4243125
2015,3,5,0.5118333333333334
2015,3,6,0.61575
2015,3,7,0.50425
2015,3,8,0.5594375
2015,3,9,0.79775
2015,3,10,0.7869375
2015,3,11,0.8733541666666667
2015,3,12,1.1978125
2015,3,13,1.39875
2015,3,14,1.449
2015,3,15,1.584375
2015,3,16,1.8175625
2015,3,17,1.9667083333333333
2015,3,18,2.057
2015,3,19,2.091625
2015,3,20,2.0100625
2015,3,21,2.0180416666666665
2015,3,22,2.0423333333333336
2015,3,23,2.0966666666666667
