"Plot Title: 20443274"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20443274, SEN S/N: 20443274)","Button Down (LGR S/N: 20443274)","Button Up (LGR S/N: 20443274)","Low Power Warning (LGR S/N: 20443274)","Safe Shutdown - Low Battery (LGR S/N: 20443274)","End Of File (LGR S/N: 20443274)"
6321,01/06/19 07:39:32 PM,6.26,,,,,
6322,01/06/19 08:09:32 PM,6.17,,,,,
6323,01/06/19 08:39:32 PM,6.17,,,,,
6324,01/06/19 09:09:32 PM,6.13,,,,,
6325,01/06/19 09:39:32 PM,6.09,,,,,
6326,01/06/19 10:09:32 PM,6.00,,,,,
6327,01/06/19 10:39:32 PM,6.00,,,,,
6328,01/06/19 11:09:32 PM,6.05,,,,,
6329,01/06/19 11:39:32 PM,6.09,,,,,
6330,01/07/19 12:09:32 AM,5.92,,,,,
6331,01/07/19 12:39:32 AM,5.92,,,,,
6332,01/07/19 01:09:32 AM,6.05,,,,,
6333,01/07/19 01:39:32 AM,6.05,,,,,
6334,01/07/19 02:09:32 AM,5.87,,,,,
6335,01/07/19 02:39:32 AM,5.92,,,,,
6336,01/07/19 03:09:32 AM,5.83,,,,,
6337,01/07/19 03:39:32 AM,5.83,,,,,
6338,01/07/19 04:09:32 AM,5.87,,,,,
6339,01/07/19 04:39:32 AM,5.79,,,,,
6340,01/07/19 05:09:32 AM,5.75,,,,,
6341,01/07/19 05:39:32 AM,5.79,,,,,
6342,01/07/19 06:09:32 AM,5.79,,,,,
6343,01/07/19 06:39:32 AM,5.79,,,,,
6344,01/07/19 07:09:32 AM,5.83,,,,,
6345,01/07/19 07:39:32 AM,5.79,,,,,
6346,01/07/19 08:09:32 AM,5.66,,,,,
6347,01/07/19 08:39:32 AM,5.62,,,,,
6348,01/07/19 09:09:32 AM,5.75,,,,,
6349,01/07/19 09:39:32 AM,5.66,,,,,
6350,01/07/19 10:09:32 AM,5.66,,,,,
6351,01/07/19 10:39:32 AM,5.70,,,,,
6352,01/07/19 11:09:32 AM,5.75,,,,,
6353,01/07/19 11:39:32 AM,5.66,,,,,
6354,01/07/19 12:09:32 PM,5.75,,,,,
6355,01/07/19 12:39:32 PM,5.75,,,,,
6356,01/07/19 01:09:32 PM,5.83,,,,,
6357,01/07/19 01:39:32 PM,5.92,,,,,
6358,01/07/19 02:09:32 PM,6.00,,,,,
6359,01/07/19 02:39:32 PM,6.00,,,,,
6360,01/07/19 03:09:32 PM,5.96,,,,,
6361,01/07/19 03:39:32 PM,5.83,,,,,
6362,01/07/19 04:09:32 PM,5.83,,,,,
6363,01/07/19 04:39:32 PM,5.83,,,,,
6364,01/07/19 05:09:32 PM,5.79,,,,,
6365,01/07/19 05:39:32 PM,5.79,,,,,
6366,01/07/19 06:09:32 PM,5.83,,,,,
6367,01/07/19 06:39:32 PM,5.75,,,,,
6368,01/07/19 07:09:32 PM,5.79,,,,,
6369,01/07/19 07:39:32 PM,5.79,,,,,
6370,01/07/19 08:09:32 PM,5.79,,,,,
6371,01/07/19 08:39:32 PM,5.66,,,,,
6372,01/07/19 09:09:32 PM,5.57,,,,,
6373,01/07/19 09:39:32 PM,5.66,,,,,
6374,01/07/19 10:09:32 PM,5.57,,,,,
6375,01/07/19 10:39:32 PM,5.79,,,,,
6376,01/07/19 11:09:32 PM,5.62,,,,,
6377,01/07/19 11:39:32 PM,5.75,,,,,
6378,01/08/19 12:09:32 AM,5.70,,,,,
6379,01/08/19 12:39:32 AM,5.66,,,,,
6380,01/08/19 01:09:32 AM,5.66,,,,,
6381,01/08/19 01:39:32 AM,5.66,,,,,
6382,01/08/19 02:09:32 AM,5.83,,,,,
6383,01/08/19 02:39:32 AM,5.87,,,,,
6384,01/08/19 03:09:32 AM,5.83,,,,,
6385,01/08/19 03:39:32 AM,5.79,,,,,
6386,01/08/19 04:09:32 AM,5.75,,,,,
6387,01/08/19 04:39:32 AM,5.79,,,,,
6388,01/08/19 05:09:32 AM,5.75,,,,,
6389,01/08/19 05:39:32 AM,5.79,,,,,
6390,01/08/19 06:09:32 AM,5.79,,,,,
6391,01/08/19 06:39:32 AM,5.79,,,,,
6392,01/08/19 07:09:32 AM,5.75,,,,,
6393,01/08/19 07:39:32 AM,5.70,,,,,
6394,01/08/19 08:09:32 AM,5.70,,,,,
6395,01/08/19 08:39:32 AM,5.75,,,,,
6396,01/08/19 09:09:32 AM,5.75,,,,,
6397,01/08/19 09:39:32 AM,5.79,,,,,
6398,01/08/19 10:09:32 AM,5.75,,,,,
6399,01/08/19 10:39:32 AM,5.75,,,,,
6400,01/08/19 11:09:32 AM,5.75,,,,,
6401,01/08/19 11:39:32 AM,5.70,,,,,
6402,01/08/19 12:09:32 PM,5.79,,,,,
6403,01/08/19 12:39:32 PM,5.75,,,,,
6404,01/08/19 01:09:32 PM,5.75,,,,,
6405,01/08/19 01:39:32 PM,5.83,,,,,
6406,01/08/19 02:09:32 PM,5.79,,,,,
6407,01/08/19 02:39:32 PM,5.83,,,,,
6408,01/08/19 03:09:32 PM,5.79,,,,,
6409,01/08/19 03:39:32 PM,5.79,,,,,
6410,01/08/19 04:09:32 PM,5.66,,,,,
6411,01/08/19 04:39:32 PM,5.70,,,,,
6412,01/08/19 05:09:32 PM,5.75,,,,,
6413,01/08/19 05:39:32 PM,5.75,,,,,
6414,01/08/19 06:09:32 PM,5.66,,,,,
6415,01/08/19 06:39:32 PM,5.57,,,,,
6416,01/08/19 07:09:32 PM,5.66,,,,,
6417,01/08/19 07:39:32 PM,5.62,,,,,
6418,01/08/19 08:09:32 PM,5.57,,,,,
6419,01/08/19 08:39:32 PM,5.66,,,,,
6420,01/08/19 09:09:32 PM,5.70,,,,,
6421,01/08/19 09:39:32 PM,5.75,,,,,
6422,01/08/19 10:09:32 PM,5.75,,,,,
6423,01/08/19 10:39:32 PM,5.79,,,,,
6424,01/08/19 11:09:32 PM,5.87,,,,,
6425,01/08/19 11:39:32 PM,5.92,,,,,
6426,01/09/19 12:09:32 AM,5.83,,,,,
6427,01/09/19 12:39:32 AM,5.83,,,,,
6428,01/09/19 01:09:32 AM,5.66,,,,,
6429,01/09/19 01:39:32 AM,5.66,,,,,
6430,01/09/19 02:09:32 AM,5.66,,,,,
6431,01/09/19 02:39:32 AM,5.66,,,,,
6432,01/09/19 03:09:32 AM,5.70,,,,,
6433,01/09/19 03:39:32 AM,5.79,,,,,
6434,01/09/19 04:09:32 AM,5.83,,,,,
6435,01/09/19 04:39:32 AM,5.83,,,,,
6436,01/09/19 05:09:32 AM,5.79,,,,,
6437,01/09/19 05:39:32 AM,5.70,,,,,
6438,01/09/19 06:09:32 AM,5.70,,,,,
6439,01/09/19 06:39:32 AM,5.62,,,,,
6440,01/09/19 07:09:32 AM,5.66,,,,,
6441,01/09/19 07:39:32 AM,5.70,,,,,
6442,01/09/19 08:09:32 AM,5.75,,,,,
6443,01/09/19 08:39:32 AM,5.83,,,,,
6444,01/09/19 09:09:32 AM,5.70,,,,,
6445,01/09/19 09:39:32 AM,5.79,,,,,
6446,01/09/19 10:09:32 AM,5.79,,,,,
6447,01/09/19 10:39:32 AM,5.75,,,,,
6448,01/09/19 11:09:32 AM,5.79,,,,,
6449,01/09/19 11:39:32 AM,5.83,,,,,
6450,01/09/19 12:09:32 PM,5.92,,,,,
6451,01/09/19 12:39:32 PM,5.87,,,,,
6452,01/09/19 01:09:32 PM,5.87,,,,,
6453,01/09/19 01:39:32 PM,5.75,,,,,
6454,01/09/19 02:09:32 PM,5.75,,,,,
6455,01/09/19 02:39:32 PM,5.75,,,,,
6456,01/09/19 03:09:32 PM,5.79,,,,,
6457,01/09/19 03:39:32 PM,5.75,,,,,
6458,01/09/19 04:09:32 PM,5.92,,,,,
6459,01/09/19 04:39:32 PM,5.75,,,,,
6460,01/09/19 05:09:32 PM,5.66,,,,,
6461,01/09/19 05:39:32 PM,5.70,,,,,
6462,01/09/19 06:09:32 PM,5.66,,,,,
6463,01/09/19 06:39:32 PM,5.66,,,,,
6464,01/09/19 07:09:32 PM,5.66,,,,,
6465,01/09/19 07:39:32 PM,5.62,,,,,
6466,01/09/19 08:09:32 PM,5.70,,,,,
6467,01/09/19 08:39:32 PM,5.75,,,,,
6468,01/09/19 09:09:32 PM,5.70,,,,,
6469,01/09/19 09:39:32 PM,5.92,,,,,
6470,01/09/19 10:09:32 PM,6.00,,,,,
6471,01/09/19 10:39:32 PM,5.92,,,,,
6472,01/09/19 11:09:32 PM,5.92,,,,,
6473,01/09/19 11:39:32 PM,5.87,,,,,
6474,01/10/19 12:09:32 AM,5.83,,,,,
6475,01/10/19 12:39:32 AM,5.79,,,,,
6476,01/10/19 01:09:32 AM,5.79,,,,,
6477,01/10/19 01:39:32 AM,5.70,,,,,
6478,01/10/19 02:09:32 AM,5.70,,,,,
6479,01/10/19 02:39:32 AM,5.57,,,,,
6480,01/10/19 03:09:32 AM,5.57,,,,,
6481,01/10/19 03:39:32 AM,5.66,,,,,
6482,01/10/19 04:09:32 AM,5.66,,,,,
6483,01/10/19 04:39:32 AM,5.66,,,,,
6484,01/10/19 05:09:32 AM,5.75,,,,,
6485,01/10/19 05:39:32 AM,5.57,,,,,
6486,01/10/19 06:09:32 AM,5.53,,,,,
6487,01/10/19 06:39:32 AM,5.53,,,,,
6488,01/10/19 07:09:32 AM,5.49,,,,,
6489,01/10/19 07:39:32 AM,5.62,,,,,
6490,01/10/19 08:09:32 AM,5.66,,,,,
6491,01/10/19 08:39:32 AM,5.57,,,,,
6492,01/10/19 09:09:32 AM,5.62,,,,,
6493,01/10/19 09:39:32 AM,5.66,,,,,
6494,01/10/19 10:09:32 AM,5.66,,,,,
6495,01/10/19 10:39:32 AM,5.70,,,,,
6496,01/10/19 11:09:32 AM,5.62,,,,,
6497,01/10/19 11:39:32 AM,5.70,,,,,
6498,01/10/19 12:09:32 PM,5.66,,,,,
6499,01/10/19 12:39:32 PM,5.62,,,,,
6500,01/10/19 01:09:32 PM,5.66,,,,,
6501,01/10/19 01:39:32 PM,5.83,,,,,
6502,01/10/19 02:09:32 PM,5.70,,,,,
6503,01/10/19 02:39:32 PM,5.70,,,,,
6504,01/10/19 03:09:32 PM,5.66,,,,,
6505,01/10/19 03:39:32 PM,5.70,,,,,
6506,01/10/19 04:09:32 PM,5.66,,,,,
6507,01/10/19 04:39:32 PM,5.62,,,,,
6508,01/10/19 05:09:32 PM,5.57,,,,,
6509,01/10/19 05:39:32 PM,5.53,,,,,
6510,01/10/19 06:09:32 PM,5.53,,,,,
6511,01/10/19 06:39:32 PM,5.49,,,,,
6512,01/10/19 07:09:32 PM,5.49,,,,,
6513,01/10/19 07:39:32 PM,5.53,,,,,
6514,01/10/19 08:09:32 PM,5.53,,,,,
6515,01/10/19 08:39:32 PM,5.53,,,,,
6516,01/10/19 09:09:32 PM,5.49,,,,,
6517,01/10/19 09:39:32 PM,5.49,,,,,
6518,01/10/19 10:09:32 PM,5.49,,,,,
6519,01/10/19 10:39:32 PM,5.40,,,,,
6520,01/10/19 11:09:32 PM,5.40,,,,,
6521,01/10/19 11:39:32 PM,5.36,,,,,
6522,01/11/19 12:09:32 AM,5.40,,,,,
6523,01/11/19 12:39:32 AM,5.45,,,,,
6524,01/11/19 01:09:32 AM,5.36,,,,,
6525,01/11/19 01:39:32 AM,5.40,,,,,
6526,01/11/19 02:09:32 AM,5.36,,,,,
6527,01/11/19 02:39:32 AM,5.32,,,,,
6528,01/11/19 03:09:32 AM,5.32,,,,,
6529,01/11/19 03:39:32 AM,5.27,,,,,
6530,01/11/19 04:09:32 AM,5.32,,,,,
6531,01/11/19 04:39:32 AM,5.32,,,,,
6532,01/11/19 05:09:32 AM,5.27,,,,,
6533,01/11/19 05:39:32 AM,5.23,,,,,
6534,01/11/19 06:09:32 AM,5.15,,,,,
6535,01/11/19 06:39:32 AM,5.19,,,,,
6536,01/11/19 07:09:32 AM,5.19,,,,,
6537,01/11/19 07:39:32 AM,5.23,,,,,
6538,01/11/19 08:09:32 AM,5.19,,,,,
6539,01/11/19 08:39:32 AM,5.19,,,,,
6540,01/11/19 09:09:32 AM,5.27,,,,,
6541,01/11/19 09:39:32 AM,5.27,,,,,
6542,01/11/19 10:09:32 AM,5.19,,,,,
6543,01/11/19 10:39:32 AM,4.93,,,,,
6544,01/11/19 11:09:32 AM,5.06,,,,,
6545,01/11/19 11:39:32 AM,5.06,,,,,
6546,01/11/19 12:09:32 PM,4.97,,,,,
6547,01/11/19 12:39:32 PM,5.02,,,,,
6548,01/11/19 01:09:32 PM,4.93,,,,,
6549,01/11/19 01:39:32 PM,5.02,,,,,
6550,01/11/19 02:09:32 PM,4.97,,,,,
6551,01/11/19 02:39:32 PM,4.97,,,,,
6552,01/11/19 03:09:32 PM,4.93,,,,,
6553,01/11/19 03:39:32 PM,4.84,,,,,
6554,01/11/19 04:09:32 PM,4.84,,,,,
6555,01/11/19 04:39:32 PM,4.93,,,,,
6556,01/11/19 05:09:32 PM,5.02,,,,,
6557,01/11/19 05:39:32 PM,4.89,,,,,
6558,01/11/19 06:09:32 PM,4.84,,,,,
6559,01/11/19 06:39:32 PM,4.84,,,,,
6560,01/11/19 07:09:32 PM,4.84,,,,,
6561,01/11/19 07:39:32 PM,4.76,,,,,
6562,01/11/19 08:09:32 PM,4.76,,,,,
6563,01/11/19 08:39:32 PM,4.63,,,,,
6564,01/11/19 09:09:32 PM,4.76,,,,,
6565,01/11/19 09:39:32 PM,4.80,,,,,
6566,01/11/19 10:09:32 PM,4.76,,,,,
6567,01/11/19 10:39:32 PM,4.76,,,,,
6568,01/11/19 11:09:32 PM,4.72,,,,,
6569,01/11/19 11:39:32 PM,4.63,,,,,
6570,01/12/19 12:09:32 AM,4.63,,,,,
6571,01/12/19 12:39:32 AM,4.67,,,,,
6572,01/12/19 01:09:32 AM,4.63,,,,,
6573,01/12/19 01:39:32 AM,4.54,,,,,
6574,01/12/19 02:09:32 AM,4.63,,,,,
6575,01/12/19 02:39:32 AM,4.59,,,,,
6576,01/12/19 03:09:32 AM,4.54,,,,,
6577,01/12/19 03:39:32 AM,4.54,,,,,
6578,01/12/19 04:09:32 AM,4.46,,,,,
6579,01/12/19 04:39:32 AM,4.54,,,,,
6580,01/12/19 05:09:32 AM,4.54,,,,,
6581,01/12/19 05:39:32 AM,4.50,,,,,
6582,01/12/19 06:09:32 AM,4.46,,,,,
6583,01/12/19 06:39:32 AM,4.46,,,,,
6584,01/12/19 07:09:32 AM,4.46,,,,,
6585,01/12/19 07:39:32 AM,4.42,,,,,
6586,01/12/19 08:09:32 AM,4.42,,,,,
6587,01/12/19 08:39:32 AM,4.37,,,,,
6588,01/12/19 09:09:32 AM,4.29,,,,,
6589,01/12/19 09:39:32 AM,4.29,,,,,
6590,01/12/19 10:09:32 AM,4.33,,,,,
6591,01/12/19 10:39:32 AM,4.37,,,,,
6592,01/12/19 11:09:32 AM,4.42,,,,,
6593,01/12/19 11:39:32 AM,4.42,,,,,
6594,01/12/19 12:09:32 PM,4.29,,,,,
6595,01/12/19 12:39:32 PM,4.24,,,,,
6596,01/12/19 01:09:32 PM,4.29,,,,,
6597,01/12/19 01:39:32 PM,4.33,,,,,
6598,01/12/19 02:09:32 PM,4.37,,,,,
6599,01/12/19 02:39:32 PM,4.46,,,,,
6600,01/12/19 03:09:32 PM,4.42,,,,,
6601,01/12/19 03:39:32 PM,4.42,,,,,
6602,01/12/19 04:09:32 PM,4.37,,,,,
6603,01/12/19 04:39:32 PM,4.37,,,,,
6604,01/12/19 05:09:32 PM,4.29,,,,,
6605,01/12/19 05:39:32 PM,4.29,,,,,
6606,01/12/19 06:09:32 PM,4.37,,,,,
6607,01/12/19 06:39:32 PM,4.42,,,,,
6608,01/12/19 07:09:32 PM,4.37,,,,,
6609,01/12/19 07:39:32 PM,4.37,,,,,
6610,01/12/19 08:09:32 PM,4.24,,,,,
6611,01/12/19 08:39:32 PM,4.29,,,,,
6612,01/12/19 09:09:32 PM,4.33,,,,,
6613,01/12/19 09:39:32 PM,4.20,,,,,
6614,01/12/19 10:09:32 PM,4.24,,,,,
6615,01/12/19 10:39:32 PM,4.24,,,,,
6616,01/12/19 11:09:32 PM,4.29,,,,,
6617,01/12/19 11:39:32 PM,4.33,,,,,
6618,01/13/19 12:09:32 AM,4.33,,,,,
6619,01/13/19 12:39:32 AM,4.20,,,,,
6620,01/13/19 01:09:32 AM,4.16,,,,,
6621,01/13/19 01:39:32 AM,4.12,,,,,
6622,01/13/19 02:09:32 AM,4.20,,,,,
6623,01/13/19 02:39:32 AM,4.24,,,,,
6624,01/13/19 03:09:32 AM,4.29,,,,,
6625,01/13/19 03:39:32 AM,4.33,,,,,
6626,01/13/19 04:09:32 AM,4.33,,,,,
6627,01/13/19 04:39:32 AM,4.29,,,,,
6628,01/13/19 05:09:32 AM,4.24,,,,,
6629,01/13/19 05:39:32 AM,4.29,,,,,
6630,01/13/19 06:09:32 AM,4.20,,,,,
6631,01/13/19 06:39:32 AM,4.20,,,,,
6632,01/13/19 07:09:32 AM,4.33,,,,,
6633,01/13/19 07:39:32 AM,4.29,,,,,
6634,01/13/19 08:09:32 AM,4.24,,,,,
6635,01/13/19 08:39:32 AM,4.16,,,,,
6636,01/13/19 09:09:32 AM,4.20,,,,,
6637,01/13/19 09:39:32 AM,4.16,,,,,
6638,01/13/19 10:09:32 AM,4.20,,,,,
6639,01/13/19 10:39:32 AM,4.20,,,,,
6640,01/13/19 11:09:32 AM,4.20,,,,,
6641,01/13/19 11:39:32 AM,4.33,,,,,
6642,01/13/19 12:09:32 PM,4.24,,,,,
6643,01/13/19 12:39:32 PM,4.24,,,,,
6644,01/13/19 01:09:32 PM,4.29,,,,,
6645,01/13/19 01:39:32 PM,4.29,,,,,
6646,01/13/19 02:09:32 PM,4.33,,,,,
6647,01/13/19 02:39:32 PM,4.33,,,,,
6648,01/13/19 03:09:32 PM,4.29,,,,,
6649,01/13/19 03:39:32 PM,4.29,,,,,
6650,01/13/19 04:09:32 PM,4.33,,,,,
6651,01/13/19 04:39:32 PM,4.33,,,,,
6652,01/13/19 05:09:32 PM,4.24,,,,,
6653,01/13/19 05:39:32 PM,4.20,,,,,
6654,01/13/19 06:09:32 PM,4.16,,,,,
6655,01/13/19 06:39:32 PM,4.12,,,,,
6656,01/13/19 07:09:32 PM,4.12,,,,,
6657,01/13/19 07:39:32 PM,4.12,,,,,
6658,01/13/19 08:09:32 PM,4.12,,,,,
6659,01/13/19 08:39:32 PM,4.07,,,,,
6660,01/13/19 09:09:32 PM,4.12,,,,,
6661,01/13/19 09:39:32 PM,4.12,,,,,
6662,01/13/19 10:09:32 PM,4.12,,,,,
6663,01/13/19 10:39:32 PM,4.16,,,,,
6664,01/13/19 11:09:32 PM,4.16,,,,,
6665,01/13/19 11:39:32 PM,4.16,,,,,
6666,01/14/19 12:09:32 AM,4.16,,,,,
6667,01/14/19 12:39:32 AM,4.16,,,,,
6668,01/14/19 01:09:32 AM,4.24,,,,,
6669,01/14/19 01:39:32 AM,4.16,,,,,
6670,01/14/19 02:09:32 AM,4.24,,,,,
6671,01/14/19 02:39:32 AM,4.12,,,,,
6672,01/14/19 03:09:32 AM,4.20,,,,,
6673,01/14/19 03:39:32 AM,4.20,,,,,
6674,01/14/19 04:09:32 AM,4.42,,,,,
6675,01/14/19 04:39:32 AM,4.16,,,,,
6676,01/14/19 05:09:32 AM,4.29,,,,,
6677,01/14/19 05:39:32 AM,4.46,,,,,
6678,01/14/19 06:09:32 AM,4.46,,,,,
6679,01/14/19 06:39:32 AM,4.42,,,,,
6680,01/14/19 07:09:32 AM,4.46,,,,,
6681,01/14/19 07:39:32 AM,4.42,,,,,
6682,01/14/19 08:09:32 AM,4.42,,,,,
6683,01/14/19 08:39:32 AM,4.37,,,,,
6684,01/14/19 09:09:32 AM,4.50,,,,,
6685,01/14/19 09:39:32 AM,4.59,,,,,
6686,01/14/19 10:09:32 AM,4.63,,,,,
6687,01/14/19 10:39:32 AM,4.54,,,,,
6688,01/14/19 11:09:32 AM,4.63,,,,,
6689,01/14/19 11:39:32 AM,4.59,,,,,
6690,01/14/19 12:09:32 PM,4.67,,,,,
6691,01/14/19 12:39:32 PM,4.63,,,,,
6692,01/14/19 01:09:32 PM,4.72,,,,,
6693,01/14/19 01:39:32 PM,4.72,,,,,
6694,01/14/19 02:09:32 PM,4.80,,,,,
6695,01/14/19 02:39:32 PM,4.76,,,,,
6696,01/14/19 03:09:32 PM,4.80,,,,,
6697,01/14/19 03:39:32 PM,4.76,,,,,
6698,01/14/19 04:09:32 PM,4.72,,,,,
6699,01/14/19 04:39:32 PM,4.76,,,,,
6700,01/14/19 05:09:32 PM,4.72,,,,,
6701,01/14/19 05:39:32 PM,4.72,,,,,
6702,01/14/19 06:09:32 PM,4.67,,,,,
6703,01/14/19 06:39:32 PM,4.76,,,,,
6704,01/14/19 07:09:32 PM,4.76,,,,,
6705,01/14/19 07:39:32 PM,4.67,,,,,
6706,01/14/19 08:09:32 PM,4.76,,,,,
6707,01/14/19 08:39:32 PM,4.76,,,,,
6708,01/14/19 09:09:32 PM,4.76,,,,,
6709,01/14/19 09:39:32 PM,4.67,,,,,
6710,01/14/19 10:09:32 PM,4.63,,,,,
6711,01/14/19 10:39:32 PM,4.72,,,,,
6712,01/14/19 11:09:32 PM,4.67,,,,,
6713,01/14/19 11:39:32 PM,4.67,,,,,
6714,01/15/19 12:09:32 AM,4.72,,,,,
6715,01/15/19 12:39:32 AM,4.76,,,,,
6716,01/15/19 01:09:32 AM,4.80,,,,,
6717,01/15/19 01:39:32 AM,4.76,,,,,
6718,01/15/19 02:09:32 AM,4.72,,,,,
6719,01/15/19 02:39:32 AM,4.63,,,,,
6720,01/15/19 03:09:32 AM,4.67,,,,,
6721,01/15/19 03:39:32 AM,4.59,,,,,
6722,01/15/19 04:09:32 AM,4.63,,,,,
6723,01/15/19 04:39:32 AM,4.63,,,,,
6724,01/15/19 05:09:32 AM,4.59,,,,,
6725,01/15/19 05:39:32 AM,4.59,,,,,
6726,01/15/19 06:09:32 AM,4.67,,,,,
6727,01/15/19 06:39:32 AM,4.76,,,,,
6728,01/15/19 07:09:32 AM,4.72,,,,,
6729,01/15/19 07:39:32 AM,4.63,,,,,
6730,01/15/19 08:09:32 AM,4.63,,,,,
6731,01/15/19 08:39:32 AM,4.63,,,,,
6732,01/15/19 09:09:32 AM,4.59,,,,,
6733,01/15/19 09:39:32 AM,4.63,,,,,
6734,01/15/19 10:09:32 AM,4.72,,,,,
6735,01/15/19 10:39:32 AM,4.63,,,,,
6736,01/15/19 11:09:32 AM,4.63,,,,,
6737,01/15/19 11:39:32 AM,4.63,,,,,
6738,01/15/19 12:09:32 PM,4.59,,,,,
6739,01/15/19 12:39:32 PM,4.59,,,,,
6740,01/15/19 01:09:32 PM,4.59,,,,,
6741,01/15/19 01:39:32 PM,4.59,,,,,
6742,01/15/19 02:09:32 PM,4.63,,,,,
6743,01/15/19 02:39:32 PM,4.67,,,,,
6744,01/15/19 03:09:32 PM,4.67,,,,,
6745,01/15/19 03:39:32 PM,4.63,,,,,
6746,01/15/19 04:09:32 PM,4.63,,,,,
6747,01/15/19 04:39:32 PM,4.67,,,,,
6748,01/15/19 05:09:32 PM,4.72,,,,,
6749,01/15/19 05:39:32 PM,4.67,,,,,
6750,01/15/19 06:09:32 PM,4.80,,,,,
6751,01/15/19 06:39:32 PM,4.76,,,,,
6752,01/15/19 07:09:32 PM,4.67,,,,,
6753,01/15/19 07:39:32 PM,4.72,,,,,
6754,01/15/19 08:09:32 PM,4.76,,,,,
6755,01/15/19 08:39:32 PM,4.76,,,,,
6756,01/15/19 09:09:32 PM,4.63,,,,,
6757,01/15/19 09:39:32 PM,4.72,,,,,
6758,01/15/19 10:09:32 PM,4.67,,,,,
6759,01/15/19 10:39:32 PM,4.72,,,,,
6760,01/15/19 11:09:32 PM,4.59,,,,,
6761,01/15/19 11:39:32 PM,4.67,,,,,
6762,01/16/19 12:09:32 AM,4.67,,,,,
6763,01/16/19 12:39:32 AM,4.67,,,,,
6764,01/16/19 01:09:32 AM,4.72,,,,,
6765,01/16/19 01:39:32 AM,4.67,,,,,
6766,01/16/19 02:09:32 AM,4.63,,,,,
6767,01/16/19 02:39:32 AM,4.63,,,,,
6768,01/16/19 03:09:32 AM,4.59,,,,,
6769,01/16/19 03:39:32 AM,4.59,,,,,
6770,01/16/19 04:09:32 AM,4.72,,,,,
6771,01/16/19 04:39:32 AM,4.67,,,,,
6772,01/16/19 05:09:32 AM,4.67,,,,,
6773,01/16/19 05:39:32 AM,4.72,,,,,
6774,01/16/19 06:09:32 AM,4.84,,,,,
6775,01/16/19 06:39:32 AM,4.89,,,,,
6776,01/16/19 07:09:32 AM,4.93,,,,,
6777,01/16/19 07:39:32 AM,4.84,,,,,
6778,01/16/19 08:09:32 AM,4.80,,,,,
6779,01/16/19 08:39:32 AM,4.59,,,,,
6780,01/16/19 09:09:32 AM,4.59,,,,,
6781,01/16/19 09:39:32 AM,4.50,,,,,
6782,01/16/19 10:09:32 AM,4.50,,,,,
6783,01/16/19 10:39:32 AM,4.50,,,,,
6784,01/16/19 11:09:32 AM,4.54,,,,,
6785,01/16/19 11:39:32 AM,4.50,,,,,
6786,01/16/19 12:09:32 PM,4.54,,,,,
6787,01/16/19 12:39:32 PM,4.54,,,,,
6788,01/16/19 01:09:32 PM,4.59,,,,,
6789,01/16/19 01:39:32 PM,4.63,,,,,
6790,01/16/19 02:09:32 PM,4.67,,,,,
6791,01/16/19 02:39:32 PM,4.54,,,,,
6792,01/16/19 03:09:32 PM,4.59,,,,,
6793,01/16/19 03:39:32 PM,4.59,,,,,
6794,01/16/19 04:09:32 PM,4.54,,,,,
6795,01/16/19 04:39:32 PM,4.54,,,,,
6796,01/16/19 05:09:32 PM,4.59,,,,,
6797,01/16/19 05:39:32 PM,4.67,,,,,
6798,01/16/19 06:09:32 PM,4.63,,,,,
6799,01/16/19 06:39:32 PM,4.59,,,,,
6800,01/16/19 07:09:32 PM,4.59,,,,,
6801,01/16/19 07:39:32 PM,4.59,,,,,
6802,01/16/19 08:09:32 PM,4.63,,,,,
6803,01/16/19 08:39:32 PM,4.63,,,,,
6804,01/16/19 09:09:32 PM,4.59,,,,,
6805,01/16/19 09:39:32 PM,4.46,,,,,
6806,01/16/19 10:09:32 PM,4.50,,,,,
6807,01/16/19 10:39:32 PM,4.46,,,,,
6808,01/16/19 11:09:32 PM,4.50,,,,,
6809,01/16/19 11:39:32 PM,4.50,,,,,
6810,01/17/19 12:09:32 AM,4.54,,,,,
6811,01/17/19 12:39:32 AM,4.46,,,,,
6812,01/17/19 01:09:32 AM,4.50,,,,,
6813,01/17/19 01:39:32 AM,4.50,,,,,
6814,01/17/19 02:09:32 AM,4.54,,,,,
6815,01/17/19 02:39:32 AM,4.59,,,,,
6816,01/17/19 03:09:32 AM,4.72,,,,,
6817,01/17/19 03:39:32 AM,4.50,,,,,
6818,01/17/19 04:09:32 AM,4.76,,,,,
6819,01/17/19 04:39:32 AM,4.76,,,,,
6820,01/17/19 05:09:32 AM,4.72,,,,,
6821,01/17/19 05:39:32 AM,4.63,,,,,
6822,01/17/19 06:09:32 AM,4.59,,,,,
6823,01/17/19 06:39:32 AM,4.54,,,,,
6824,01/17/19 07:09:32 AM,4.54,,,,,
6825,01/17/19 07:39:32 AM,4.42,,,,,
6826,01/17/19 08:09:32 AM,4.37,,,,,
6827,01/17/19 08:39:32 AM,4.33,,,,,
6828,01/17/19 09:09:32 AM,4.33,,,,,
6829,01/17/19 09:39:32 AM,4.42,,,,,
6830,01/17/19 10:09:32 AM,4.42,,,,,
6831,01/17/19 10:39:32 AM,4.42,,,,,
6832,01/17/19 11:09:32 AM,4.33,,,,,
